Code département,Département,Code canton,Canton,Inscrits,Abstentions,Votants,taux de participation (%),Blancs et nuls,Exprimés,Sexe 01,Nom 01,Prenom 01,Nuance 01,Voix 01,Sexe 02,Nom 02,Prenom 02,Nuance 02,Voix 02,Sexe 03,Nom 03,Prenom 03,Nuance 03,Voix 03,Sexe 04,Nom 04,Prenom 04,Nuance 04,Voix 04,Sexe 05,Nom 05,Prenom 05,Nuance 05,Voix 05,Sexe 06,Nom 06,Prenom 06,Nuance 06,Voix 06,Sexe 07,Nom 07,Prenom 07,Nuance 07,Voix 07,Sexe 08,Nom 08,Prenom 08,Nuance 08,Voix 08,Sexe 09,Nom 09,Prenom 09,Nuance 09,Voix 09,Sexe 10,Nom 10,Prenom 10,Nuance 10,Voix 10,Sexe 11,Nom 11,Prenom 11,Nuance 11,Voix 11,Sexe 12,Nom 12,Prenom 12,Nuance 12,Voix 12,Sexe 13,Nom 13,Prenom 13,Nuance 13,Voix 13,Sexe 14,Nom 14,Prenom 14,Nuance 14,Voix 14
76,SEINE MARITIME ,24,GODERVILLE,9452,2498,6954,"73,57",242,6712,F,KHARO,JOSIANE,COM,528,M,DURAND,SEBASTIEN,SOC,1415,M,CLEMENT GRANDCOURT,PHILIPPE,RPR,4302,M,ROBERT,YVES,FN,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME ,25,GOURNAY-EN-BRAY,8796,2403,6393,"72,68",280,6113,M,LEGER,MICHEL,COM,274,M,CARMENT,ALAIN,DVG,5101,M,THOMAS,DANIEL,FN,468,M,DROUET,LAURENT,MNR,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME ,27,LE HAVRE-1,11207,4671,6536,"58,32",160,6376,M,SCEAUX,J.PIERRE,COM,526,M,DELAHAYES,DAVID,SOC,932,F,KREIZEL DEBLEDS,MALKA,VEC,710,F,GUILLEMET,ANNIE,RPR,3554,F,HAREL,JACQUELINE,FN,348,M,CHAMPOUD,SERGE,MNR,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME ,29,LE HAVRE-2,11920,6317,5603,"47,01",294,5309,M,JEGADEN,J.LOUIS,COM,1457,M,ENAULT,REMY,SOC,684,M,BERTRAND,YVES,DVG,919,M,LE QUELLEC,ARNAUD,UDF,1186,M,BORTHEISER,GERARD,FN,650,M,LAGADEC,GERARD,MNR,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME ,32,LE HAVRE-5,19208,8658,10550,"54,93",353,10197,F,SIMON,VIVIANE,SOC,2382,M,CHARIGNON,GUILLAUME,VEC,1235,M,SORET,RENE,ECO,461,M,BESSELAT,J.YVES,RPR,4923,M,TOUZE,J.FRANCOIS,FN,689,M,BOURLE,GUY,MNR,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME ,37,MONTIVILLIERS,25832,9873,15959,"61,78",691,15268,M,BANVILLE,GABRIEL,SOC,6306,M,FIDELIN,DANIEL,DL,7171,M,LECARPENTIER,CEDRIC,FN,1037,F,CLEMENT,JOSIANE,MNR,754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME ,39,OFFRANVILLE,13906,4189,9717,"69,88",738,8979,M,SENECAL,GUY,COM,1860,M,DASNIAS,JEAN,DVG,6133,M,JOLIVET,LAURENT,FN,498,M,BLASSIEAUX,THIERRY,MNR,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME ,42,ROUEN-1,10235,4845,5390,"52,66",142,5248,F,LAPEYRE,GISELE,EXG,221,M,LE BONNIEC,PATRICK,COM,222,M,FALCO DE,ERIC,SOC,1237,F,FAUCHARD,MARTINE,VEC,752,M,HUGUERRE,SERGE,UDF,2313,M,CHABOCHE,DOMINIQUE,FN,264,M,PENNELLE,GILLES,MNR,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME ,43,ROUEN-2,6590,2930,3660,"55,54",78,3582,M,LECOUSIN,PASCAL,COM,104,F,COMBES,FRANCOISE,SOC,759,M,DUBREUIL,ROBERT,VEC,564,M,HERR,PATRICK,UDF,1922,F,CARON,DANIELLE,FN,125,M,ALEXANDRE,JEAN,MNR,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME ,44,ROUEN-3,5848,2645,3203,"54,77",101,3102,M,RIVIERE,ALAIN,EXG,98,F,KLEIN,HELENE,COM,88,M,LESEUL,GERARD,SOC,818,M,RAIMBAULT,STEPHANE,VEC,462,M,DANET,ANDRE,DL,1414,M,URRUTIA,ALAIN,FN,110,F,GOSSE,BEATRICE,MNR,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME ,48,SAINT-ROMAIN-DE-COLBOSC,13560,4152,9408,"69,38",288,9120,F,TROALLIC,CATHERINE,SOC,2078,M,LECERF,THIERRY,VEC,697,M,MERVILLE,DENIS,RPR,5512,M,LEMELLE,RENE,FN,546,F,FOUCHE-SAILLENFEST,ANNIE-THERESE,MNR,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME ,49,SAINT-SAENS,5638,1290,4348,"77,12",245,4103,M,HERAMBOURG,DOMINIQUE,COM,146,M,SENECAL,FRANCIS,SOC,1863,M,HEDREUL,DITTMAR,VEC,371,M,DAGICOUR,STEPHANE,DVD,1319,M,PETIT,JEROME,FN,282,M,PERARDELLE,BERNARD,MNR,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME ,51,SOTTEVILLE-LES-ROUEN-EST,14411,6338,8073,"56,02",471,7602,M,DIEUDONNE,DANIEL,EXG,449,M,COLLIN,CLAUDE,COM,1886,M,RENOULT,DOMINIQUE,MDC,210,M,CRESSY,J.PAUL,SOC,1757,M,PICOULIER,REGIS,VEC,1151,M,BECASSE,HERVE,DVD,1029,F,JOURDAIN,RAYMONDE,FN,694,F,PENNELLE,SYLVIE,MNR,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME ,54,YERVILLE,6667,1463,5204,"78,06",224,4980,M,MORICE,DOMINIQUE,COM,138,M,PAGES,PHILIPPE,SOC,727,M,CORROYER,PASCAL,VEC,452,M,LEFORESTIER,ANTOINE,ECO,441,M,TRASSY PAILLOGUES,ALFRED,RPR,2980,F,GUERRIER,MARIE,FN,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME ,55,YVETOT,14674,4537,10137,"69,08",518,9619,M,HEUDE,J.JACQUES,COM,447,F,FOLLIN,FRANCOISE,SOC,2278,F,RENOIR,ANDREE,DVG,381,M,LHEUREUX,JOCELYN,VEC,923,M,DECULTOT,PHILIPPE,DL,4523,M,DIRAND,RAPHAEL,DVD,487,M,BENARD,MICHEL,FN,427,M,HUPIN,JOEL,MNR,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME ,56,LE HAVRE-6,17495,7418,10077,"57,6",320,9757,M,MAILLARD,DIDIER,COM,870,M,LEMAITRE,ALEXANDRE,SOC,1450,M,LEURET,LAURENT,VEC,1269,F,DUFOUR,BRIGITTE,RPR,4879,F,POURRIER,LYLIANNE,FN,584,M,BLOT,DANIEL,MNR,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME ,57,LE HAVRE-7,16213,8005,8208,"50,63",316,7892,F,NAIL,NATHALIE,COM,1649,F,BOURGUIGNON,CLAIRE,SOC,1379,M,DELPECHES,THIERRY,DVG,912,M,PREVOST,DOMINIQUE,UDF,2725,M,FOUCHER,ANDRE,FN,789,M,MORISSE,ANDRE,MNR,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME ,58,LE HAVRE-8,7809,3980,3829,"49,03",131,3698,F,GARCIA,MIREILLE,COM,976,F,LELIEVRE,CLAUDINE,SOC,652,F,DIDIER,AGNES,DVG,479,F,LE BODO,AGNES,RPR,851,M,GRANGEOT,LOUIS,FN,323,M,FOUCHE SAILLENFEST,PHILIPPE,MNR,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME ,60,BOIS-GUILLAUME,17582,7404,10178,"57,89",323,9855,M,BARNET,DOMINIQUE,COM,348,M,ARMAND,P.ALAIN,SOC,1997,M,TONINI,DINO,VEC,1520,M,DUJARDIN,BERNARD,RPF,1025,M,SEILLE,RENE,DVD,4202,F,LE FOURNIS,SIMONE,FN,426,F,BOSSARD,JOSETTE,MNR,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME ,61,CAUDEBEC-LES-ELBEUF,18395,8026,10369,"56,37",639,9730,M,DUREL,RENE,COM,2016,M,VOCHELET,CLAUDE,SOC,3789,M,CARU,NOEL,DVG,2395,M,PEREZ,PAUL,FN,950,F,BARROIS,FLORENCE,MNR,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME ,62,DIEPPE-OUEST,13329,4923,8406,"63,07",277,8129,F,PETITEVILLE,MICHELLE,EXG,227,F,BOSANSKY,LILIANE,COM,2123,M,PESTRINAUX,GERARD,SOC,1042,M,AUGUSTIN,J.MARC,VEC,738,M,LEVEAU,EDOUARD,RPR,3500,F,LEJEUNE,ANNE-MARIE,FN,259,F,OOSTERLINCK DUCHAUSSOY,FRANCOISE,MNR,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME ,64,LE-GRAND-QUEVILLY,15246,5473,9773,"64,1",593,9180,M,BOUTEILLER,ANDRE,EXG,502,M,SOREL,GILLES,COM,773,M,GIOVANNELLI,PIERRE,SOC,5254,M,COLOMBEL,PIERRE,DVD,1571,F,BARBIER,RENEE,FN,697,M,MAZIER,BERNARD,MNR,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME ,66,NOTRE-DAME-DE-BONDEVILLE,19315,7360,11955,"61,89",612,11343,F,FLAUX,ALINE,COM,884,M,MERLE,J.YVES,SOC,6222,M,CORMAND,DAVID,VEC,1048,F,BENELLI,MAGALI,RPR,1963,F,POINDEFER,MURIEL,FN,771,M,GIBIER,MARCEL,MNR,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME ,67,LE-PETIT-QUEVILLY,11676,5497,6179,"52,92",338,5841,M,DELESTRE,ANDRE,COM,726,F,DUQUENNE,FRANCOISE,SOC,2912,M,RIGAUD,PASCAL,VEC,577,M,BOEDA,ANDRE,DVD,732,M,METAYER,J.YVES,FN,612,M,BLOCHER,JOSEPH,MNR,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE ,1,BRAY-SUR-SEINE,8321,2610,5711,"68,63",348,5363,M,GILABERT,MARC,COM,243,M,BINET,DOMINIQUE,SOC,1600,M,SATIAT,DOMINIQUE,RPR,2644,M,LOMBARD,JACQUES,FN,661,M,POLLEUX,MARCEL,MNR,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE ,2,BRIE-COMTE-ROBERT,23319,10014,13305,"57,06",501,12804,M,CHAULEY,ALAIN,COM,609,M,AUBERT,ANDRE,SOC,4443,M,BIENNE,BERNARD,VEC,1817,M,NOE,MARC,RPF,4147,F,CLEMENT,MARTINE,FN,1298,F,GUEIDAN,CLAIRE,MNR,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE ,3,LA-CHAPELLE-LA-REINE,8644,2725,5919,"68,48",212,5707,M,GUICHARD,DANIEL,COM,322,M,BONSANG,LAURENT,SOC,781,M,BACQUE,PIERRE,RPR,2899,M,CHANCLUD,GERARD,DVD,1170,M,FIEVET,THIERRY,FN,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE ,4,CHATEAU-LANDON,8509,2962,5547,"65,19",275,5272,F,VILLEFLOSE,ANNIE,COM,576,F,THEVENIN,MATHILDE,SOC,839,M,HYEST,J.JACQUES,UDF,3065,M,FABRE,ROBERT,FN,566,M,BERTRAND,GERARD,MNR,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE ,6,CLAYE-SOUILLY,24929,11324,13605,"54,57",453,13152,F,BONNAFFE,NATHALIE,COM,955,F,PELABERE,MICHELE,SOC,3452,M,PASCO,J.PAUL,DVG,1100,M,CALVET,JEAN,VEC,1390,M,SERVIERES,J.LUC,RPR,3672,M,MAURY,PATRICK,RPF,556,M,DEVIERCY,JACQUES,FN,1148,M,VANDENBROUCKE,CHRISTIAN,MNR,879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE ,7,COULOMMIERS,22218,9512,12706,"57,19",645,12061,F,BREDIN BLANCHOT,AGNES,COM,1109,F,BERTHELOT,SYLVIANE,SOC,2632,M,DUMONT,BRUNO,DVD,1186,F,PICARD,LAURENCE,DVD,5220,M,BERTAIL,DANIEL,FN,1151,M,RUEDA,J.FRANCOIS,MNR,763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE ,8,CRECY-LA-CHAPELLE,20003,7536,12467,"62,33",397,12070,M,JEGO,J.JACQUES,COM,1974,M,GEREMIA,PATRICK,DVG,2460,M,SIMIOT,J.CLAUDE,VEC,832,M,GARBELL,CAMILLE,ECO,490,M,HOUEL,MICHEL,RPR,4787,M,LAUNAY,DOMINIQUE,FN,858,M,RUEDA,DIDIER,MNR,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE ,9,DAMMARTIN-EN-GOELE,25365,9727,15638,"61,65",626,15012,M,CORNEILLE,BERNARD,MDC,3213,F,FOUQUET,M.LAURENCE,SOC,2445,M,DELAROSE,FREDERIC,VEC,1497,M,BOULLONNOIS,ROGER,UDF,5576,F,VASSEUR,ELISABETH,FN,1488,M,LEFEVRE,R.PIERRE,MNR,793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE ,10,DONNEMARIE-DONTILLY,6776,1945,4831,"71,3",225,4606,M,HOFFMANN,EMMANUEL,COM,227,M,THIERY,FRANCIS,SOC,1071,M,SAVRY,JOEL,VEC,408,M,BALLOT,JACQUES,DVD,2234,M,LE PRINCE,ANDRE,FN,435,F,LANGUEREAU,LAURENCE,MNR,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE ,11,LA-FERTE-GAUCHER,9220,2934,6286,"68,18",281,6005,M,DELAUNAY,GUY,COM,514,M,PAVIS,YVAN,SOC,709,M,JAUNAUX,YVES,RPR,3725,M,BRUNEAU,ALAIN,FN,717,M,LAGNEAU,J.PASCAL,MNR,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE ,13,FONTAINEBLEAU,27629,11838,15791,"57,15",535,15256,M,BORE,J.PIERRE,COM,780,F,RENAUD TOUCHARD,NELLY,SOC,3599,M,ROBINET,J.FRANCOIS,UDF,6163,M,LE POULAIN,J.PIERRE,DVD,3013,M,BERTHIER,J.CLAUDE,FN,909,M,POCHON,THIERRY,MNR,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE ,16,LORREZ-LE-BOCAGE-PREAUX,7190,1951,5239,"72,87",319,4920,F,FERRE MAZEAS,JEANNINE,COM,478,M,CHABANIS,BLAISE,SOC,745,M,FROT,CHRISTIAN,DVD,2850,M,LEMARCHAND,J.MARIE,FN,542,M,ROUSSEAU,ALAIN,MNR,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE ,18,MELUN-NORD,19970,9486,10484,"52,5",449,10035,F,PICARD,M.CLAIRE,COM,540,M,LAPLACE,JACKY,MDC,2736,F,LIPIETZ,HELENE,VEC,1633,M,BRUN,RICHARD,UDF,3349,M,JALKH,J.FRANCOIS,FN,1266,M,COUETTE,J.CHRISTOPHE,MNR,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE ,23,NANGIS,10106,3514,6592,"65,23",340,6252,M,PASQUIER,CLAUDE,COM,1794,M,VEUX,MICHEL,SOC,517,M,MARCHERAT,GERARD,RPR,848,M,MAIGRET DE,ARMAND,UDF,500,M,DROMIGNY,MICHEL,DVD,1769,F,REY,JEANNINE,FN,505,M,GERARD,JACQUES,MNR,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE ,30,CHELLES,18425,8064,10361,"56,23",369,9992,F,OUVRARD,MONIQUE,COM,824,M,BEGUE,J.PAUL,SOC,2628,M,ATHUIL,PAUL,VEC,1364,M,LE CHANOINE,LOUIS,RPF,2532,M,CHETAILLE,ROMAIN,DVD,1282,F,MACQUART,ISABELLE,FN,950,M,NOMDEDEU,DIDIER,MNR,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE ,31,MEAUX-SUD,17143,6091,11052,"64,47",377,10675,M,PATRON,J.PIERRE,COM,517,M,VALLIER,MICHEL,SOC,3397,M,MALHERBE,VINCENT,VEC,970,M,PARIGI,J.FRANCOIS,RPR,2747,M,ROUX,BERNARD,DVD,1709,F,ARNAUTU,M.CHRISTINE,FN,980,M,OUDIN,JACQUES,MNR,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE ,32,PERTHES,29571,11605,17966,"60,76",651,17315,M,CIVIT,PERFECTO,COM,1079,M,WALKER,LIONEL,DVG,7363,F,MIGNON,SIMONE,RPR,6930,F,RUGGERI,S.ANNE,FN,1270,M,COURCERAND,MICHEL,MNR,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE ,34,SAVIGNY-LE-TEMPLE,15441,7018,8423,"54,55",409,8014,M,AIDAN,PHILIP,EXG,346,M,FRANCES,YVES,COM,580,M,MOUTON,J.LOUIS,SOC,3764,F,FOUCHE,CHANTAL,RPR,2251,F,MAGNIEN,PIERRETTE,FN,675,M,WALTHER,SYLVAIN,MNR,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE ,37,MITRY-MORY,14230,5262,8968,"63,02",325,8643,M,BONTOUX,J.PIERRE,COM,3182,M,MONTOYA,FREDERIC,SOC,817,M,MERINO RASCON,ALFREDO,VEC,768,M,BARRE,LAURENT,RPR,2681,M,ARMANDARY,LOUIS,FN,803,M,LANGUEREAU,DOMINIQUE,MNR,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE ,39,NOISIEL,14160,8011,6149,"43,43",227,5922,F,SPIRE,CLAUDETTE,COM,448,M,EBLE,VINCENT,SOC,2871,M,HERNANDEZ,BERNARD,VEC,810,M,CLASSE,J.PIERRE,RPR,1187,F,DUBUIS,GINETTE,FN,395,M,BOUGE,YVES,MNR,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,2,BONNIERES-SUR-SEINE,14928,4537,10391,"69,61",431,9960,M,PHILIPPE,J.Pierre,COM,842,M,POMMIER,J.Marc,SOC,3092,M,DUMONT,Didier,DVG,1065,M,JOUY,Didier,RPR,3210,M,MARY,Jacques,FN,1130,F,SOUVILLE,Séverine,MNR,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,4,CHATOU,24232,11394,12838,"52,98",307,12531,F,PHAM,M.Marthe,COM,375,F,BRAUN,Lauriane,SOC,2031,F,KERAMANE,Nabila,VEC,1626,M,FOURNIER,Ghislain,DL,6190,M,COLLANTIER,Hugues,DVD,1127,M,COTTIN,Hubert,FN,688,F,BONNIVARD,Odile,MNR,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,5,CHEVREUSE,31854,11799,20055,"62,96",689,19366,M,LE VOT,Alain,COM,3077,M,GRAMUNT,J.Bernard,VEC,5192,M,VANDEWALLE,YVES,DVD,9361,M,DANTAN,Gérard,FN,1067,M,COUTURIER,Bertrand,MNR,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,9,HOUILLES,24573,10426,14147,"57,57",330,13817,F,TREZIERES,NICOLE,COM,4059,M,GINESTE,Pierre,VEC,1272,M,JOLY,Alexandre,DVD,4756,F,VOILLOT,Bérengère,DVD,614,M,AUTISSIER,Jacques,DVD,1843,M,PYLYPCZUK,J.Paul,FN,829,M,BONNIVARD,Roger,MNR,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,11,MAISONS-LAFFITTE,19255,9427,9828,"51,04",298,9530,F,GUILLARD,Sylvia,COM,462,F,MARTY,M.Christine,SOC,2737,M,DESJARDINS,JOEL,DL,1355,M,SOUILLARD,Hubert,DVD,1838,M,MARTINET,Louis,FN,321,F,SABOT,Sylvie,MNR,2817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,12,MANTES-LA-JOLIE,14124,6185,7939,"56,21",222,7717,M,CHEVAIS,Alexandre,EXG,170,F,DETOEUF,Perrine,COM,376,M,CALMETTE,Philippe,SOC,1666,M,BERNARD,Stéphane,VEC,809,M,SCHWOB,MARC,RPR,3634,F,ANDRE D',Hélène,FN,886,M,FLAMENT,Gérard,MNR,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,14,MEULAN,24790,10381,14409,"58,12",517,13892,M,LUGUET,Alain,EXG,622,M,BENATTE,Hervé,COM,613,M,VIGNIER,Michel,SOC,3035,M,BISCHEROUR,Albert,VEC,2592,M,CASSAGNE,ANDRE,RPR,4373,M,ANDRE D',J.Louis,FN,1844,M,LECAILLON,Jacques,MNR,813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,16,POISSY-NORD,23772,9752,14020,"58,98",409,13611,M,THOUZEAU,Michel,COM,968,M,BERNARD,Frédérik,SOC,2281,M,PECHEU,Guy,VEC,1788,M,RAYNAL,J.François,RPR,2703,M,BLERVAQUE ,Daniel,UDF,1923,M,BOCH,Vincent,DL,1788,M,BRIAND,J.Michel,DVD,654,M,RENAULT,J.louis,FN,844,M,MOSNIER,Michel,MNR,662,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,18,RAMBOUILLET,34533,13197,21336,"61,78",1005,20331,F,CHARDON,Sylvie,COM,957,M,FISCHER,Didier,SOC,5651,M,LEBER,Didier,VEC,2447,F,BOUTIN,CHRISTINE,UDF,9083,M,CHEVRIER,Philippe,FN,1494,F,MALGHEM,Jocelyne,MNR,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,20,SAINT-GERMAIN-EN-LAYE-NORD,22603,10287,12316,"54,49",359,11957,M,OUTREMAN,Alain,COM,2549,F,MALIVET,Patricia,SOC,1525,F,LE SAUX,Monique,VEC,1467,M,SOLIGNAC,Maurice,RPR,3267,M,RAVEL,Fabrice,UDF,1251,M,PERON,Bernard,DVD,720,M,FOURNIER,Olivier,FN,867,M,MONPERT,Olivier,MNR,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,22,SAINT-NOM-LA-BRETECHE,24746,11078,13668,"55,23",353,13315,F,DONZELLE,Angèle,COM,353,F,GAVELLE,Martine,SOC,2051,M,LEPAGE,J.Marie,VEC,1681,M,CASTRIC,J.Pierre,ECO,592,F,LE MOAL,COLETTE,UDF,7156,F,COUDENHOVE DE,Bénédicte,FN,1046,M,BLAS,André,MNR,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,24,TRAPPES,10843,5109,5734,"52,88",189,5545,M,MALINOSKY,Didier,EXG,176,M,ESPINAT,MICHEL,COM,2386,M,CHACAL,Karim,VEC,1252,F,CAILLET,Janine,DL,1131,M,BIDEAU,J.Louis,FN,426,M,PEPIN LEHALLEUR,Thomas,MNR,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,25,TRIEL-SUR-SEINE,21166,8639,12527,"59,18",368,12159,M,LASPOUGEAS,J.Pierre,COM,430,F,LOPEZ JOLLIVET,M.Hélène,SOC,3072,M,POLLET,Patrice,VEC,1382,M,MASSACRE,JACQUES,RPR,3412,M,FRANCOIS DAINVILLE,Hubert,DVD,2114,M,PEFFERKORN,Henry,DVD,514,M,PERREY,Emmanuel,FN,769,M,BONIN LEROY,Philippe,MNR,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,26,VERSAILLES-NORD,20211,9002,11209,"55,46",274,10935,M,LEROU,J.Luc,COM,200,F,COULLOCH KATZ,Maryvonne,SOC,1774,M,BIVER,Claude,DVG,467,M,GABRIELS,Boris,VEC,857,M,SCHMITZ,ALAIN,RPR,3737,M,LESQUEN DE,Henry,DVD,1957,F,GRIFFON,M.Françoise,DVD,951,M,BAYVET,Michel,FN,992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,28,MONTIGNY-LE-BRETONNEUX,31306,12119,19187,"61,29",546,18641,M,CLERIN,Cédric,COM,1053,M,NADAUS,ROLAND,SOC,6853,F,FIAT,Françoise,VEC,2851,M,LAUGIER,Michel,UDF,6634,M,KERBOURC'H,Hervé,FN,754,M,PARENT,Arnaud,MNR,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,31,VIROFLAY,10096,3860,6236,"61,77",116,6120,M,LAVOLLAY,Jean,COM,163,M,PORIN,Marc,SOC,1238,M,HOURDEAU,Franck,VEC,780,M,LEBRUN,Olivier,UDF,2829,M,TARDIEU,Jacques,DVD,706,M,LESTANG DE,F.Xavier,FN,320,M,PITTINO,Michel,MNR,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,33,MANTES-LA-VILLE,18780,7725,11055,"58,87",361,10694,M,BOUILLAUD,Dominique,EXG,404,M,CERVANTES,Gines,COM,685,M,SYLVESTRE,André,MDC,3588,M,LEGLISE,Edmond,VEC,847,M,MULLOT,Michel,DIV,1598,M,CARLAT,Guy,RPR,1781,M,VARANNE,J.Claude,FN,1337,M,GAMPERT,J.Thierry,MNR,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,34,MAUREPAS,33318,15216,18102,"54,33",569,17533,F,MOTTA,Iris,COM,1322,M,MOUGEOT,Georges,SOC,5034,M,CHOQUIER,Bernard,VEC,3425,M,PAILLEUX,HENRI,RPR,5972,M,FOUGERAY,Georges,FN,1070,M,SILVY LELIGOIS,Philippe,MNR,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
