,Code département,département,Inscrits,Votants,Blancs et nuls,Exprimés,year,election_round,election
414,32,GERS,4743,3661,81,3580,2001,t2,cantonales
415,33,GIRONDE,32636,15267,825,14442,2001,t2,cantonales
416,33,GIRONDE,9470,5462,492,4970,2001,t2,cantonales
417,33,GIRONDE,10540,4550,215,4335,2001,t2,cantonales
418,33,GIRONDE,15288,6129,227,5902,2001,t2,cantonales
419,33,GIRONDE,10057,4330,128,4202,2001,t2,cantonales
420,33,GIRONDE,6512,2974,168,2806,2001,t2,cantonales
421,33,GIRONDE,27048,13416,972,12444,2001,t2,cantonales
422,33,GIRONDE,2143,1839,66,1773,2001,t2,cantonales
423,33,GIRONDE,10708,7015,594,6421,2001,t2,cantonales
424,33,GIRONDE,11454,7538,229,7309,2001,t2,cantonales
425,33,GIRONDE,9211,5936,360,5576,2001,t2,cantonales
426,33,GIRONDE,11733,6013,453,5560,2001,t2,cantonales
427,33,GIRONDE,8508,5773,236,5537,2001,t2,cantonales
428,33,GIRONDE,12031,6537,277,6260,2001,t2,cantonales
429,33,GIRONDE,7013,4555,182,4373,2001,t2,cantonales
430,33,GIRONDE,30630,18318,814,17504,2001,t2,cantonales
431,33,GIRONDE,20989,8145,373,7772,2001,t2,cantonales
432,33,GIRONDE,17213,9119,350,8769,2001,t2,cantonales
433,33,GIRONDE,30032,16376,789,15587,2001,t2,cantonales
434,33,GIRONDE,17992,6800,346,6454,2001,t2,cantonales
435,33,GIRONDE,31592,16183,712,15471,2001,t2,cantonales
436,34,HERAULT,27142,18398,1385,17013,2001,t2,cantonales
437,34,HERAULT,5540,4164,173,3991,2001,t2,cantonales
438,34,HERAULT,7381,3479,722,2757,2001,t2,cantonales
439,34,HERAULT,13457,5403,286,5117,2001,t2,cantonales
440,34,HERAULT,22120,11220,525,10695,2001,t2,cantonales
441,34,HERAULT,27988,17973,1795,16178,2001,t2,cantonales
442,34,HERAULT,8042,5850,303,5547,2001,t2,cantonales
443,34,HERAULT,17177,10791,481,10310,2001,t2,cantonales
444,34,HERAULT,6761,4473,186,4287,2001,t2,cantonales
445,34,HERAULT,11441,5473,457,5016,2001,t2,cantonales
446,34,HERAULT,13011,6959,360,6599,2001,t2,cantonales
447,34,HERAULT,4173,3011,179,2832,2001,t2,cantonales
448,34,HERAULT,5179,3568,161,3407,2001,t2,cantonales
449,34,HERAULT,15221,10616,574,10042,2001,t2,cantonales
450,34,HERAULT,12475,7059,527,6532,2001,t2,cantonales
451,34,HERAULT,10866,6327,703,5624,2001,t2,cantonales
452,34,HERAULT,19542,11946,507,11439,2001,t2,cantonales
453,35,ILLE ET VILAINE,6549,4976,213,4763,2001,t2,cantonales
454,35,ILLE ET VILAINE,15798,9163,250,8913,2001,t2,cantonales
455,35,ILLE ET VILAINE,17899,10625,486,10139,2001,t2,cantonales
456,35,ILLE ET VILAINE,9198,6145,294,5851,2001,t2,cantonales
457,35,ILLE ET VILAINE,16834,9511,562,8949,2001,t2,cantonales
458,35,ILLE ET VILAINE,15377,7831,240,7591,2001,t2,cantonales
459,35,ILLE ET VILAINE,8827,5191,269,4922,2001,t2,cantonales
460,35,ILLE ET VILAINE,5252,3536,203,3333,2001,t2,cantonales
461,35,ILLE ET VILAINE,17091,8967,389,8578,2001,t2,cantonales
462,35,ILLE ET VILAINE,17509,10634,370,10264,2001,t2,cantonales
463,35,ILLE ET VILAINE,12456,8032,339,7693,2001,t2,cantonales
464,35,ILLE ET VILAINE,15597,8325,250,8075,2001,t2,cantonales
465,35,ILLE ET VILAINE,6044,4728,258,4470,2001,t2,cantonales
466,35,ILLE ET VILAINE,6622,4742,256,4486,2001,t2,cantonales
467,35,ILLE ET VILAINE,10621,5516,189,5327,2001,t2,cantonales
468,35,ILLE ET VILAINE,9809,5154,227,4927,2001,t2,cantonales
469,35,ILLE ET VILAINE,16626,8785,414,8371,2001,t2,cantonales
470,35,ILLE ET VILAINE,9228,4317,226,4091,2001,t2,cantonales
471,35,ILLE ET VILAINE,16254,8055,238,7817,2001,t2,cantonales
472,36,INDRE,11857,7335,505,6830,2001,t2,cantonales
473,36,INDRE,2910,1915,135,1780,2001,t2,cantonales
474,36,INDRE,9055,6051,181,5870,2001,t2,cantonales
475,36,INDRE,12202,7858,334,7524,2001,t2,cantonales
476,36,INDRE,5245,3839,219,3620,2001,t2,cantonales
477,36,INDRE,4905,3318,93,3225,2001,t2,cantonales
478,36,INDRE,7536,4410,377,4033,2001,t2,cantonales
479,37,INDRE ET LOIRE ,10036,5958,329,5629,2001,t2,cantonales
480,37,INDRE ET LOIRE ,14393,7505,595,6910,2001,t2,cantonales
481,37,INDRE ET LOIRE ,13331,7561,309,7252,2001,t2,cantonales
482,37,INDRE ET LOIRE ,8154,4900,271,4629,2001,t2,cantonales
483,37,INDRE ET LOIRE ,8043,5091,181,4910,2001,t2,cantonales
484,37,INDRE ET LOIRE ,11427,5889,168,5721,2001,t2,cantonales
485,37,INDRE ET LOIRE ,17314,9525,448,9077,2001,t2,cantonales
486,37,INDRE ET LOIRE ,10887,5780,171,5609,2001,t2,cantonales
487,37,INDRE ET LOIRE ,12296,6752,343,6409,2001,t2,cantonales
488,37,INDRE ET LOIRE ,11734,5349,171,5178,2001,t2,cantonales
489,37,INDRE ET LOIRE ,14078,7420,288,7132,2001,t2,cantonales
490,37,INDRE ET LOIRE ,10547,6352,236,6116,2001,t2,cantonales
491,37,INDRE ET LOIRE ,13310,7684,318,7366,2001,t2,cantonales
492,38,ISERE,4570,2671,78,2593,2001,t2,cantonales
493,38,ISERE,8795,5563,199,5364,2001,t2,cantonales
494,38,ISERE,12765,6381,200,6181,2001,t2,cantonales
495,38,ISERE,13012,7309,236,7073,2001,t2,cantonales
496,38,ISERE,12835,6855,276,6579,2001,t2,cantonales
497,38,ISERE,18451,9808,297,9511,2001,t2,cantonales
498,38,ISERE,4352,3046,109,2937,2001,t2,cantonales
499,38,ISERE,7544,4620,135,4485,2001,t2,cantonales
500,38,ISERE,16260,8633,361,8272,2001,t2,cantonales
501,38,ISERE,15753,8814,255,8559,2001,t2,cantonales
502,38,ISERE,21908,10822,478,10344,2001,t2,cantonales
503,38,ISERE,21073,12072,540,11532,2001,t2,cantonales
504,38,ISERE,19394,10675,739,9936,2001,t2,cantonales
505,38,ISERE,9918,5368,190,5178,2001,t2,cantonales
506,38,ISERE,14175,7462,353,7109,2001,t2,cantonales
507,38,ISERE,19729,13192,451,12741,2001,t2,cantonales
508,38,ISERE,14621,8025,434,7591,2001,t2,cantonales
509,38,ISERE,10286,4356,190,4166,2001,t2,cantonales
510,38,ISERE,12025,5177,461,4716,2001,t2,cantonales
511,38,ISERE,18079,8393,202,8191,2001,t2,cantonales
512,38,ISERE,14523,7860,615,7245,2001,t2,cantonales
513,38,ISERE,5962,2951,823,2128,2001,t2,cantonales
514,38,ISERE,13098,6585,190,6395,2001,t2,cantonales
515,39,JURA,12469,8000,625,7375,2001,t2,cantonales
516,39,JURA,4707,3408,157,3251,2001,t2,cantonales
517,39,JURA,6899,4426,225,4201,2001,t2,cantonales
518,39,JURA,4408,3070,81,2989,2001,t2,cantonales
519,39,JURA,13480,8388,318,8070,2001,t2,cantonales
520,39,JURA,3961,2727,184,2543,2001,t2,cantonales
521,39,JURA,4486,3035,156,2879,2001,t2,cantonales
522,39,JURA,4842,3178,92,3086,2001,t2,cantonales
523,39,JURA,11503,5822,219,5603,2001,t2,cantonales
524,39,JURA,10187,5059,250,4809,2001,t2,cantonales
525,40,LANDES,15181,10433,438,9995,2001,t2,cantonales
526,40,LANDES,7636,4581,303,4278,2001,t2,cantonales
527,40,LANDES,4309,2805,166,2639,2001,t2,cantonales
528,40,LANDES,15595,8450,440,8010,2001,t2,cantonales
529,40,LANDES,7185,5594,169,5425,2001,t2,cantonales
530,40,LANDES,17152,10832,683,10149,2001,t2,cantonales
531,40,LANDES,20578,12513,548,11965,2001,t2,cantonales
532,41,LOIR ET CHER,13012,7151,585,6566,2001,t2,cantonales
533,41,LOIR ET CHER,10903,6891,506,6385,2001,t2,cantonales
534,41,LOIR ET CHER,5266,3246,82,3164,2001,t2,cantonales
535,41,LOIR ET CHER,13314,8855,378,8477,2001,t2,cantonales
536,41,LOIR ET CHER,3558,2395,172,2223,2001,t2,cantonales
537,41,LOIR ET CHER,9100,5476,190,5286,2001,t2,cantonales
538,41,LOIR ET CHER,7998,4768,220,4548,2001,t2,cantonales
539,41,LOIR ET CHER,6873,4395,226,4169,2001,t2,cantonales
540,42,LOIRE,8690,5611,250,5361,2001,t2,cantonales
541,42,LOIRE,13759,7281,294,6987,2001,t2,cantonales
542,42,LOIRE,10653,6404,242,6162,2001,t2,cantonales
543,42,LOIRE,22476,11980,674,11306,2001,t2,cantonales
544,42,LOIRE,3560,2685,86,2599,2001,t2,cantonales
545,42,LOIRE,9570,5722,158,5564,2001,t2,cantonales
546,42,LOIRE,18053,9606,623,8983,2001,t2,cantonales
547,42,LOIRE,15396,7603,442,7161,2001,t2,cantonales
548,42,LOIRE,20218,10438,462,9976,2001,t2,cantonales
549,42,LOIRE,4475,2878,172,2706,2001,t2,cantonales
550,42,LOIRE,4609,3077,115,2962,2001,t2,cantonales
551,42,LOIRE,23552,11625,612,11013,2001,t2,cantonales
552,42,LOIRE,14570,6297,632,5665,2001,t2,cantonales
553,42,LOIRE,24642,13171,635,12536,2001,t2,cantonales
554,42,LOIRE,16014,8912,375,8537,2001,t2,cantonales
555,42,LOIRE,13148,7031,297,6734,2001,t2,cantonales
556,43,HAUTE LOIRE,2683,2073,139,1934,2001,t2,cantonales
557,43,HAUTE LOIRE,2026,1722,127,1595,2001,t2,cantonales
558,43,HAUTE LOIRE,3767,2741,174,2567,2001,t2,cantonales
559,43,HAUTE LOIRE,6250,3267,783,2484,2001,t2,cantonales
560,43,HAUTE LOIRE,3724,2806,129,2677,2001,t2,cantonales
561,43,HAUTE LOIRE,3487,2546,153,2393,2001,t2,cantonales
562,43,HAUTE LOIRE,1114,892,28,864,2001,t2,cantonales
563,43,HAUTE LOIRE,8050,4887,150,4737,2001,t2,cantonales
564,43,HAUTE LOIRE,2355,1787,78,1709,2001,t2,cantonales
565,43,HAUTE LOIRE,9661,5796,363,5433,2001,t2,cantonales
566,43,HAUTE LOIRE,4213,3422,71,3351,2001,t2,cantonales
567,43,HAUTE LOIRE,3548,2106,126,1980,2001,t2,cantonales
568,43,HAUTE LOIRE,5310,2845,91,2754,2001,t2,cantonales
569,43,HAUTE LOIRE,4893,3238,293,2945,2001,t2,cantonales
570,44,LOIRE ATLANTIQUE,28018,14571,439,14132,2001,t2,cantonales
571,44,LOIRE ATLANTIQUE,7168,4411,103,4308,2001,t2,cantonales
572,44,LOIRE ATLANTIQUE,23618,12461,580,11881,2001,t2,cantonales
573,44,LOIRE ATLANTIQUE,11781,6839,205,6634,2001,t2,cantonales
574,44,LOIRE ATLANTIQUE,19832,11708,518,11190,2001,t2,cantonales
575,44,LOIRE ATLANTIQUE,6818,4006,173,3833,2001,t2,cantonales
576,44,LOIRE ATLANTIQUE,8756,5198,363,4835,2001,t2,cantonales
577,44,LOIRE ATLANTIQUE,4721,3241,86,3155,2001,t2,cantonales
578,44,LOIRE ATLANTIQUE,20367,7796,191,7605,2001,t2,cantonales
579,44,LOIRE ATLANTIQUE,20744,7309,150,7159,2001,t2,cantonales
580,44,LOIRE ATLANTIQUE,16696,6677,154,6523,2001,t2,cantonales
581,44,LOIRE ATLANTIQUE,12790,4362,136,4226,2001,t2,cantonales
582,44,LOIRE ATLANTIQUE,8781,3809,869,2940,2001,t2,cantonales
583,44,LOIRE ATLANTIQUE,16772,10004,414,9590,2001,t2,cantonales
584,44,LOIRE ATLANTIQUE,8070,5438,73,5365,2001,t2,cantonales
585,44,LOIRE ATLANTIQUE,6815,4028,271,3757,2001,t2,cantonales
586,44,LOIRE ATLANTIQUE,15822,4101,619,3482,2001,t2,cantonales
587,44,LOIRE ATLANTIQUE,15255,5480,175,5305,2001,t2,cantonales
588,44,LOIRE ATLANTIQUE,15020,7393,482,6911,2001,t2,cantonales
589,44,LOIRE ATLANTIQUE,15106,5038,268,4770,2001,t2,cantonales
590,45,LOIRET,4687,2993,91,2902,2001,t2,cantonales
591,45,LOIRET,7191,4243,334,3909,2001,t2,cantonales
592,45,LOIRET,6246,3791,204,3587,2001,t2,cantonales
593,45,LOIRET,16130,9481,530,8951,2001,t2,cantonales
594,45,LOIRET,9452,5462,207,5255,2001,t2,cantonales
595,45,LOIRET,10290,5576,240,5336,2001,t2,cantonales
596,45,LOIRET,8539,4489,267,4222,2001,t2,cantonales
597,45,LOIRET,11162,6314,219,6095,2001,t2,cantonales
598,45,LOIRET,6277,3566,270,3296,2001,t2,cantonales
599,45,LOIRET,15294,7123,360,6763,2001,t2,cantonales
600,45,LOIRET,17825,9026,394,8632,2001,t2,cantonales
601,45,LOIRET,8892,4276,177,4099,2001,t2,cantonales
602,45,LOIRET,11614,7718,345,7373,2001,t2,cantonales
603,45,LOIRET,22342,13277,684,12593,2001,t2,cantonales
604,45,LOIRET,9030,4569,246,4323,2001,t2,cantonales
605,46,LOT,6576,5048,405,4643,2001,t2,cantonales
606,46,LOT,3096,2537,170,2367,2001,t2,cantonales
607,46,LOT,3788,2556,232,2324,2001,t2,cantonales
608,46,LOT,1774,1374,67,1307,2001,t2,cantonales
609,46,LOT,2467,2015,148,1867,2001,t2,cantonales
610,46,LOT,2677,1853,735,1118,2001,t2,cantonales
611,46,LOT,2983,2131,183,1948,2001,t2,cantonales
612,46,LOT,7286,4125,875,3250,2001,t2,cantonales
613,47,LOT ET GARONNE ,8227,5645,318,5327,2001,t2,cantonales
614,47,LOT ET GARONNE ,5795,4405,237,4168,2001,t2,cantonales
615,47,LOT ET GARONNE ,5097,3752,226,3526,2001,t2,cantonales
616,47,LOT ET GARONNE ,2625,2112,84,2028,2001,t2,cantonales
617,47,LOT ET GARONNE ,2151,1706,100,1606,2001,t2,cantonales
618,47,LOT ET GARONNE ,7201,5058,236,4822,2001,t2,cantonales
619,47,LOT ET GARONNE ,6444,4112,213,3899,2001,t2,cantonales
620,47,LOT ET GARONNE ,4385,3156,193,2963,2001,t2,cantonales
621,47,LOT ET GARONNE ,2990,2202,87,2115,2001,t2,cantonales
622,47,LOT ET GARONNE ,6993,4595,268,4327,2001,t2,cantonales
623,47,LOT ET GARONNE ,5619,3763,158,3605,2001,t2,cantonales
624,47,LOT ET GARONNE ,6043,3949,217,3732,2001,t2,cantonales
625,47,LOT ET GARONNE ,4651,3482,151,3331,2001,t2,cantonales
626,47,LOT ET GARONNE ,5011,3359,162,3197,2001,t2,cantonales
627,47,LOT ET GARONNE ,9561,6019,398,5621,2001,t2,cantonales
628,47,LOT ET GARONNE ,9727,6276,554,5722,2001,t2,cantonales
629,48,LOZERE,1730,1317,69,1248,2001,t2,cantonales
630,48,LOZERE,3037,2231,98,2133,2001,t2,cantonales
631,48,LOZERE,1684,1382,49,1333,2001,t2,cantonales
632,48,LOZERE,6251,3665,217,3448,2001,t2,cantonales
633,48,LOZERE,5019,4149,83,4066,2001,t2,cantonales
634,48,LOZERE,4246,2839,116,2723,2001,t2,cantonales
635,49,MAINE ET LOIRE ,18294,9156,621,8535,2001,t2,cantonales
636,49,MAINE ET LOIRE ,19066,10658,556,10102,2001,t2,cantonales
637,49,MAINE ET LOIRE ,7529,4698,263,4435,2001,t2,cantonales
638,49,MAINE ET LOIRE ,6069,4207,183,4024,2001,t2,cantonales
639,49,MAINE ET LOIRE ,9122,5183,213,4970,2001,t2,cantonales
640,49,MAINE ET LOIRE ,7349,4191,110,4081,2001,t2,cantonales
641,49,MAINE ET LOIRE ,9166,5601,300,5301,2001,t2,cantonales
642,49,MAINE ET LOIRE ,15288,7706,394,7312,2001,t2,cantonales
643,49,MAINE ET LOIRE ,13604,8521,416,8105,2001,t2,cantonales
644,50,MANCHE,4951,3118,289,2829,2001,t2,cantonales
645,50,MANCHE,7062,3697,126,3571,2001,t2,cantonales
646,50,MANCHE,4150,3018,133,2885,2001,t2,cantonales
647,50,MANCHE,18069,9423,391,9032,2001,t2,cantonales
648,50,MANCHE,4842,3427,136,3291,2001,t2,cantonales
649,50,MANCHE,8480,5946,308,5638,2001,t2,cantonales
650,50,MANCHE,7240,4569,275,4294,2001,t2,cantonales
651,50,MANCHE,9771,4653,188,4465,2001,t2,cantonales
652,50,MANCHE,4088,3038,118,2920,2001,t2,cantonales
653,50,MANCHE,4934,3628,114,3514,2001,t2,cantonales
654,50,MANCHE,5365,3394,240,3154,2001,t2,cantonales
655,50,MANCHE,17679,8191,453,7738,2001,t2,cantonales
656,51,MARNE,10207,5807,197,5610,2001,t2,cantonales
657,51,MARNE,6725,3833,182,3651,2001,t2,cantonales
658,51,MARNE,12773,6506,341,6165,2001,t2,cantonales
659,51,MARNE,9875,4466,299,4167,2001,t2,cantonales
660,51,MARNE,9117,5202,156,5046,2001,t2,cantonales
661,51,MARNE,11039,5282,279,5003,2001,t2,cantonales
662,51,MARNE,10383,5099,196,4903,2001,t2,cantonales
663,51,MARNE,11997,5942,275,5667,2001,t2,cantonales
664,52,HAUTE MARNE,2776,2180,126,2054,2001,t2,cantonales
665,52,HAUTE MARNE,5578,3736,219,3517,2001,t2,cantonales
666,52,HAUTE MARNE,2293,1694,132,1562,2001,t2,cantonales
667,52,HAUTE MARNE,7017,4368,217,4151,2001,t2,cantonales
668,52,HAUTE MARNE,1700,1349,53,1296,2001,t2,cantonales
669,52,HAUTE MARNE,13029,6393,390,6003,2001,t2,cantonales
670,52,HAUTE MARNE,5276,2033,100,1933,2001,t2,cantonales
671,53,MAYENNE,4042,2884,156,2728,2001,t2,cantonales
672,53,MAYENNE,2875,1982,120,1862,2001,t2,cantonales
673,53,MAYENNE,2717,1624,310,1314,2001,t2,cantonales
674,53,MAYENNE,3834,2919,113,2806,2001,t2,cantonales
675,53,MAYENNE,5178,3725,169,3556,2001,t2,cantonales
676,54,MEURTHE ET MOSELLE,7876,4500,218,4282,2001,t2,cantonales
677,54,MEURTHE ET MOSELLE,9306,5328,356,4972,2001,t2,cantonales
678,54,MEURTHE ET MOSELLE,11119,5825,291,5534,2001,t2,cantonales
679,54,MEURTHE ET MOSELLE,2729,1785,72,1713,2001,t2,cantonales
680,54,MEURTHE ET MOSELLE,10559,5207,302,4905,2001,t2,cantonales
681,54,MEURTHE ET MOSELLE,8093,3836,492,3344,2001,t2,cantonales
682,54,MEURTHE ET MOSELLE,15203,9514,319,9195,2001,t2,cantonales
683,54,MEURTHE ET MOSELLE,16041,8915,334,8581,2001,t2,cantonales
684,54,MEURTHE ET MOSELLE,17111,10358,578,9780,2001,t2,cantonales
685,54,MEURTHE ET MOSELLE,6740,4473,223,4250,2001,t2,cantonales
686,54,MEURTHE ET MOSELLE,13166,5516,254,5262,2001,t2,cantonales
687,54,MEURTHE ET MOSELLE,13075,6933,317,6616,2001,t2,cantonales
688,54,MEURTHE ET MOSELLE,19494,10102,401,9701,2001,t2,cantonales
689,54,MEURTHE ET MOSELLE,12237,5720,749,4971,2001,t2,cantonales
690,54,MEURTHE ET MOSELLE,7237,3965,206,3759,2001,t2,cantonales
691,54,MEURTHE ET MOSELLE,19835,10618,408,10210,2001,t2,cantonales
692,54,MEURTHE ET MOSELLE,13998,7358,517,6841,2001,t2,cantonales
693,54,MEURTHE ET MOSELLE,15311,7500,400,7100,2001,t2,cantonales
694,54,MEURTHE ET MOSELLE,7969,4566,185,4381,2001,t2,cantonales
695,55,MEUSE,3268,2209,137,2072,2001,t2,cantonales
696,55,MEUSE,9084,4784,404,4380,2001,t2,cantonales
697,55,MEUSE,5080,3638,97,3541,2001,t2,cantonales
698,55,MEUSE,8301,5198,351,4847,2001,t2,cantonales
699,55,MEUSE,2262,1775,102,1673,2001,t2,cantonales
700,55,MEUSE,5749,3503,184,3319,2001,t2,cantonales
701,55,MEUSE,4043,3145,445,2700,2001,t2,cantonales
702,55,MEUSE,7050,3854,208,3646,2001,t2,cantonales
703,55,MEUSE,4497,2703,176,2527,2001,t2,cantonales
704,56,MORBIHAN,9955,5218,1202,4016,2001,t2,cantonales
705,56,MORBIHAN,10161,4364,548,3816,2001,t2,cantonales
706,56,MORBIHAN,6980,5615,175,5440,2001,t2,cantonales
707,56,MORBIHAN,11291,7286,110,7176,2001,t2,cantonales
708,56,MORBIHAN,11472,7490,252,7238,2001,t2,cantonales
709,56,MORBIHAN,2561,1949,139,1810,2001,t2,cantonales
710,56,MORBIHAN,6626,5046,139,4907,2001,t2,cantonales
711,56,MORBIHAN,20377,12406,583,11823,2001,t2,cantonales
712,56,MORBIHAN,10467,5085,218,4867,2001,t2,cantonales
713,56,MORBIHAN,3900,2785,51,2734,2001,t2,cantonales
714,56,MORBIHAN,9534,6638,180,6458,2001,t2,cantonales
715,56,MORBIHAN,24804,12677,503,12174,2001,t2,cantonales
716,56,MORBIHAN,25254,16532,522,16010,2001,t2,cantonales
717,56,MORBIHAN,15289,7450,403,7047,2001,t2,cantonales
718,57,MOSELLE,22243,11353,509,10844,2001,t2,cantonales
719,57,MOSELLE,14204,5292,345,4947,2001,t2,cantonales
720,57,MOSELLE,25501,10611,3300,7311,2001,t2,cantonales
721,57,MOSELLE,22538,12559,466,12093,2001,t2,cantonales
722,57,MOSELLE,14075,7351,1670,5681,2001,t2,cantonales
723,57,MOSELLE,13118,7307,453,6854,2001,t2,cantonales
724,57,MOSELLE,12539,7919,434,7485,2001,t2,cantonales
725,57,MOSELLE,3220,2073,98,1975,2001,t2,cantonales
726,57,MOSELLE,12422,8991,344,8647,2001,t2,cantonales
727,57,MOSELLE,19234,9731,499,9232,2001,t2,cantonales
728,57,MOSELLE,7937,4829,251,4578,2001,t2,cantonales
729,57,MOSELLE,14210,5266,228,5038,2001,t2,cantonales
730,57,MOSELLE,20989,12162,1220,10942,2001,t2,cantonales
731,57,MOSELLE,10669,6030,365,5665,2001,t2,cantonales
732,57,MOSELLE,11065,5786,301,5485,2001,t2,cantonales
733,57,MOSELLE,16718,7170,597,6573,2001,t2,cantonales
734,57,MOSELLE,18429,10043,680,9363,2001,t2,cantonales
735,57,MOSELLE,13428,4095,201,3894,2001,t2,cantonales
736,58,NIEVRE,3477,2609,74,2535,2001,t2,cantonales
737,58,NIEVRE,6465,3916,196,3720,2001,t2,cantonales
738,58,NIEVRE,6859,3650,179,3471,2001,t2,cantonales
739,58,NIEVRE,6954,3786,257,3529,2001,t2,cantonales
740,58,NIEVRE,8646,4778,253,4525,2001,t2,cantonales
741,58,NIEVRE,4045,2808,134,2674,2001,t2,cantonales
742,58,NIEVRE,4721,3253,93,3160,2001,t2,cantonales
743,58,NIEVRE,12117,4744,1175,3569,2001,t2,cantonales
744,58,NIEVRE,6108,3213,139,3074,2001,t2,cantonales
745,59,NORD,11617,6576,433,6143,2001,t2,cantonales
746,59,NORD,18538,10440,540,9900,2001,t2,cantonales
747,59,NORD,13744,7901,258,7643,2001,t2,cantonales
748,59,NORD,16768,9056,607,8449,2001,t2,cantonales
749,59,NORD,30846,10199,2344,7855,2001,t2,cantonales
750,59,NORD,29952,14094,749,13345,2001,t2,cantonales
751,59,NORD,22706,12564,630,11934,2001,t2,cantonales
752,59,NORD,34725,16665,1098,15567,2001,t2,cantonales
753,59,NORD,32171,12960,919,12041,2001,t2,cantonales
754,59,NORD,10879,4921,218,4703,2001,t2,cantonales
755,59,NORD,18238,7243,323,6920,2001,t2,cantonales
756,59,NORD,43949,17676,769,16907,2001,t2,cantonales
757,59,NORD,20734,7725,2400,5325,2001,t2,cantonales
758,59,NORD,11100,8019,360,7659,2001,t2,cantonales
759,59,NORD,29209,16537,505,16032,2001,t2,cantonales
760,59,NORD,17672,11038,610,10428,2001,t2,cantonales
761,59,NORD,16554,9679,421,9258,2001,t2,cantonales
762,59,NORD,9235,6252,336,5916,2001,t2,cantonales
763,59,NORD,28346,10710,696,10014,2001,t2,cantonales
764,59,NORD,33622,12924,616,12308,2001,t2,cantonales
765,59,NORD,13811,6436,344,6092,2001,t2,cantonales
766,59,NORD,27509,11663,991,10672,2001,t2,cantonales
767,59,NORD,32148,15329,711,14618,2001,t2,cantonales
768,59,NORD,19429,11459,457,11002,2001,t2,cantonales
769,59,NORD,31311,16122,865,15257,2001,t2,cantonales
770,59,NORD,28294,14393,591,13802,2001,t2,cantonales
771,59,NORD,28058,15262,1156,14106,2001,t2,cantonales
772,59,NORD,17922,7688,354,7334,2001,t2,cantonales
773,60,OISE,10409,6376,773,5603,2001,t2,cantonales
774,60,OISE,7301,3870,265,3605,2001,t2,cantonales
775,60,OISE,7823,5658,321,5337,2001,t2,cantonales
776,60,OISE,18880,9396,720,8676,2001,t2,cantonales
777,60,OISE,17891,9186,410,8776,2001,t2,cantonales
778,60,OISE,10242,5744,380,5364,2001,t2,cantonales
779,60,OISE,10672,5477,349,5128,2001,t2,cantonales
780,60,OISE,6744,4629,194,4435,2001,t2,cantonales
781,60,OISE,23763,12327,1110,11217,2001,t2,cantonales
782,60,OISE,18070,10636,622,10014,2001,t2,cantonales
783,60,OISE,11113,6595,278,6317,2001,t2,cantonales
784,60,OISE,18461,9646,618,9028,2001,t2,cantonales
785,60,OISE,11235,6256,346,5910,2001,t2,cantonales
786,60,OISE,7735,4801,202,4599,2001,t2,cantonales
787,60,OISE,10001,5913,334,5579,2001,t2,cantonales
788,60,OISE,10620,5766,269,5497,2001,t2,cantonales
789,60,OISE,15864,7117,306,6811,2001,t2,cantonales
790,60,OISE,12373,8002,447,7555,2001,t2,cantonales
791,60,OISE,13093,6424,368,6056,2001,t2,cantonales
792,61,ORNE,7756,3750,85,3665,2001,t2,cantonales
793,61,ORNE,6293,3724,213,3511,2001,t2,cantonales
794,61,ORNE,2636,1730,74,1656,2001,t2,cantonales
795,61,ORNE,2144,1555,74,1481,2001,t2,cantonales
796,61,ORNE,4620,3190,242,2948,2001,t2,cantonales
797,61,ORNE,5984,3074,268,2806,2001,t2,cantonales
798,61,ORNE,5312,3788,73,3715,2001,t2,cantonales
799,62,PAS DE CALAIS,17952,12218,575,11643,2001,t2,cantonales
800,62,PAS DE CALAIS,6309,4370,286,4084,2001,t2,cantonales
801,62,PAS DE CALAIS,16957,9497,617,8880,2001,t2,cantonales
802,62,PAS DE CALAIS,12370,5809,512,5297,2001,t2,cantonales
803,62,PAS DE CALAIS,8221,6342,342,6000,2001,t2,cantonales
804,62,PAS DE CALAIS,5464,4837,174,4663,2001,t2,cantonales
805,62,PAS DE CALAIS,8895,6248,306,5942,2001,t2,cantonales
806,62,PAS DE CALAIS,5375,4669,155,4514,2001,t2,cantonales
807,62,PAS DE CALAIS,12729,7614,377,7237,2001,t2,cantonales
808,62,PAS DE CALAIS,14944,4034,920,3114,2001,t2,cantonales
809,62,PAS DE CALAIS,14876,4804,825,3979,2001,t2,cantonales
810,62,PAS DE CALAIS,8494,5543,170,5373,2001,t2,cantonales
811,62,PAS DE CALAIS,18391,10896,611,10285,2001,t2,cantonales
812,62,PAS DE CALAIS,5692,4573,370,4203,2001,t2,cantonales
813,62,PAS DE CALAIS,11846,7099,236,6863,2001,t2,cantonales
814,62,PAS DE CALAIS,20319,11892,506,11386,2001,t2,cantonales
815,62,PAS DE CALAIS,15106,8821,1641,7180,2001,t2,cantonales
816,62,PAS DE CALAIS,15598,8034,473,7561,2001,t2,cantonales
