Code département,Département,Code canton,Canton,Inscrits,Abstentions,Votants,taux de participation (%),Blancs et nuls,Exprimés,Sexe 01,Nom 01,Prenom 01,Nuance 01,Voix 01,Sexe 02,Nom 02,Prenom 02,Nuance 02,Voix 02,Sexe 03,Nom 03,Prenom 03,Nuance 03,Voix 03,Sexe 04,Nom 04,Prenom 04,Nuance 04,Voix 04,Sexe 05,Nom 05,Prenom 05,Nuance 05,Voix 05,Sexe 06,Nom 06,Prenom 06,Nuance 06,Voix 06,Sexe 07,Nom 07,Prenom 07,Nuance 07,Voix 07,Sexe 08,Nom 08,Prenom 08,Nuance 08,Voix 08,Sexe 09,Nom 09,Prenom 09,Nuance 09,Voix 09,Sexe 10,Nom 10,Prenom 10,Nuance 10,Voix 10,Sexe 11,Nom 11,Prenom 11,Nuance 11,Voix 11
76,SEINE MARITIME,11,CLERES,16788,5078,11710,"69,75",308,11402,M,MARTIN,Pascal,UMP,8220,F,BAILLET,Céline,SOC,3182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME,15,DOUDEVILLE,6114,1571,4543,"74,3",290,4253,M,MALANDRIN,Erick,DVD,1904,M,VOSSIER,Bernard,RDG,1209,M,PERCHE,Jean-Marie,DVG,1140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME,17,ELBEUF,17564,8071,9493,"54,05",445,9048,M,MARIE,Didier,SOC,6742,F,MERCHI-BOYER,Fatiha,UMP,1527,F,JOURDAINNE,Monique,COM,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME,18,ENVERMEU,12926,3243,9683,"74,91",382,9301,M,PICARD,Gérard,DVD,5227,F,POLLET,Sylvette,DVG,2568,M,ALIX,Bernard,COM,778,M,COURBE,Jean-François,FN,728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME,19,EU,20562,6693,13869,"67,45",587,13282,F,GAOUYER,Marie-Françoise,SOC,4513,M,LONGUENT,Alain,COM,4019,M,TIERS,Bruno,UMP,2799,M,FOUQUET,Denis,FN,1023,M,BOULANGER,Guy,DVD,928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME,23,FORGES-LES-EAUX,8449,2318,6131,"72,56",214,5917,M,LEJEUNE,Michel,UMP,3959,M,DUFRESNOY,Jackie,DVG,1303,F,DESANGLOIS-HUE,Marie-Jeanne,ECO,389,F,CORROYER,Anne-Marie,COM,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME,24,GODERVILLE,10409,2708,7701,"73,98",248,7453,M,CLEMENT-GRANDCOURT,Philippe,UMP,4460,M,DUTHIL,Alain,SOC,1898,M,LENEVEU,Guy,UDFD,1095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME,25,GOURNAY-EN-BRAY,9365,2740,6625,"70,74",231,6394,M,CARMENT,Alain,DVG,4440,M,PICARD,Eric,UMP,1657,M,LECLERC,Edouard,COM,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME,27,LE HAVRE-1,10817,4333,6484,"59,94",625,5859,F,GUILLEMET,Annie,UMP,3287,M,MASSON,Richard,SOC,1309,M,SCEAUX,Jean-Pierre,COM,733,F,KREIZEL-DEBLEDS,Malka,DVG,362,M,MADELAINE,Stéphane,AUT,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME,29,LE HAVRE-2,11712,6175,5537,"47,28",479,5058,M,JEGADEN,Jean-Louis,COM,1602,M,LEMONNIER,Luc,DVD,1482,F,TROALLIC,Catherine,SOC,1431,M,LEBRUN,Jean,FN,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME,32,LE HAVRE-5,18680,7865,10815,"57,9",955,9860,M,PHILIPPE,Edouard,UMP,4846,M,DIEULAFAIT,Pierre,VEC,2426,F,ARGENTIN,Myriam,COM,1805,M,HUGUENIN,Nicolas,UDFD,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME,37,MONTIVILLIERS,26819,9752,17067,"63,64",487,16580,M,FIDELIN,Daniel,UMP,8781,M,PINEL,Didier,SOC,5687,F,BLONDEL,Véronique,COM,2112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME,39,OFFRANVILLE,14348,3873,10475,"73,01",363,10112,M,BLOC,Jean-François,DVD,4261,M,BIENAIME,Bruno,SOC,2954,M,SENECAL,Guy,COM,2320,M,DELAPORTE,Claude,FN,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME,42,ROUEN-1,11293,5407,5886,"52,12",171,5715,M,DEPREAUX,Philippe,DVD,2215,M,DE FALCO,Eric,SOC,2077,F,BEREGOVOY,Véronique,VEC,697,F,KLEIN,Hélène,COM,260,F,PREGNY,Virginie,EXG,234,F,BRANGIER,Raphaëlle,EXG,232,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME,43,ROUEN-2,7369,3390,3979,54,86,3893,M,HERR,Patrick,UMP,1972,F,COMBES,Françoise,SOC,1265,M,QUILLET,Frédéric,VEC,467,M,CHARLIONET,Matthieu,COM,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME,44,ROUEN-3,6783,3102,3681,"54,27",99,3582,M,BERTHEUIL,Bruno,SOC,1461,M,HEBERT,Pierre-Marie,DVD,1266,M,VERGEON,David,VEC,401,M,ABDELHADI,Alain,DVD,238,F,GOUPIL,Carine,COM,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME,48,SAINT-ROMAIN-DE-COLBOSC,14719,4376,10343,"70,27",238,10105,M,MERVILLE,Denis,UMP,6005,M,DELLERIE,Jacques,DVG,2617,M,MERCIER,Christian,COM,975,M,LECERF,Thierry,VEC,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME,49,SAINT-SAENS,6049,1381,4668,"77,17",339,4329,M,SENECAL,Francis,SOC,2679,M,DAGICOUR,Stéphane,DVD,1254,M,LE DORNER,Gilbert,EXG,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME,51,SOTTEVILLE-LES-ROUEN-EST,15500,6772,8728,"56,31",515,8213,M,COLLIN,Claude,COM,3322,M,CRESSY,Jean-Paul,SOC,3183,M,BRISY,Alban,UMP,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME,54,YERVILLE,7477,1682,5795,"77,5",276,5519,M,TRASSY-PAILLOGUES,Alfred,UMP,3500,M,TASSERIE,Yves,SOC,1685,M,BELLONCLE,Patrick,COM,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME,55,YVETOT,14983,4244,10739,"71,67",373,10366,M,CANU,Emile,SOC,4238,M,DECULTOT,Philippe,DVD,3001,M,FOUQUET,Alain,DVD,2616,M,HEUDE,Jean-Jacques,COM,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME,56,LE HAVRE-6,17911,7200,10711,"59,8",699,10012,F,DUFOUR,Brigitte,UMP,5352,F,LEROY,Annie,VEC,2213,M,LOR,Eric,COM,1644,M,DE BRESSY,Hervé,UDFD,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME,57,LE HAVRE-7,15317,7210,8107,"52,93",852,7255,F,NAIL,Nathalie,COM,2842,F,VAUTIER,Sandrine,UMP,2426,M,ARGENTIN,Jean-Louis,SOC,1312,F,LOISEL,Marie,FN,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME,58,LE HAVRE-8,7088,3625,3463,"48,86",375,3088,F,GARCIA,Mireille,COM,1183,F,CONFAITS,Najwa,SOC,824,M,BELKACEM,Angello,DVD,752,M,FOUCHER,André,FN,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME,60,BOIS-GUILLAUME,18127,6956,11171,"61,63",300,10871,M,RENARD,Gilbert,UMP,4597,F,PERROT-LEVICQ,Michèle,SOC,2823,M,TERNISIEN,Alain,DVD,1672,F,MABILLE,Marie,VEC,1382,M,BARNET,Dominique,COM,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME,61,CAUDEBEC-LES-ELBEUF,19215,8285,10930,"56,88",628,10302,M,BACHELAY,Guillaume,SOC,5156,M,LEVILLAIN,Noël,COM,2592,M,MEYER,Franck,UDFD,2554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME,62,DIEPPE-OUEST,13983,4601,9382,"67,1",240,9142,M,JUMEL,Sébastien,COM,4441,M,HOORNAERT,Patrick,M-NC,2203,M,NICIEJEWSKI,Michel,DVD,1183,M,TAVERNIER,Eric,SOC,867,F,ROUSSEL,Annette,VEC,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME,64,LE-GRAND-QUEVILLY,15382,5454,9928,"64,54",588,9340,M,ROULY,Nicolas,SOC,7357,M,GAILLARD,Mikaël,UMP,1116,M,PREPOLESKI,Bruno,COM,867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME,66,NOTRE-DAME-DE-BONDEVILLE,19768,7277,12491,"63,19",804,11687,M,MERLE,Jean-Yves,SOC,7032,M,BERLINGEN,Xavier,DVD,2841,M,GRENIER,Daniel,COM,1814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SEINE MARITIME,67,LE-PETIT-QUEVILLY,12363,5748,6615,"53,51",151,6464,M,SANCHEZ,Frédéric,SOC,4280,M,DELESTRE,André,COM,951,M,DE SAINT LEGER,Bertrand,UMP,662,F,SALAGNAC,Catherine,FN,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE,1,BRAY-SUR-SEINE,9030,2994,6036,"66,84",256,5780,M,SATIAT,Dominique,UMP,2813,M,MARCADET,Emmanuel,SOC,2064,M,LAURENT,Frédéric,FN,903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE,2,BRIE-COMTE-ROBERT,27025,12015,15010,"55,54",373,14637,M,AUBERT,André,SOC,6669,M,CHARPENTIER,Pascal,UMP,5666,F,CLEMENT-LAUNAY,Martine,FN,1228,F,CHAULEY,Rolande,EXG,1074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE,3,LA-CHAPELLE-LA-REINE,9509,3015,6494,"68,29",334,6160,M,BACQUE,Pierre,UMP,4090,F,LIPIETZ,Hélène,VEC,2070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE,4,CHATEAU-LANDON,9544,3767,5777,"60,53",298,5479,M,HYEST,Jean-Jacques,UMP,3644,F,VILLEFLOSE,Annie,COM,1835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE,6,CLAYE-SOUILLY,28944,13227,15717,"54,3",356,15361,F,PELABERE,Michèle,SOC,8694,M,PROFFIT,Julien,UMP,5018,M,SANCHEZ,Julien,FN,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE,7,COULOMMIERS,24627,10014,14613,"59,34",558,14055,F,PICARD,Laurence,UMP,6901,F,MARTIG,Laëtitia,SOC,5140,F,LEROY,Martine,FN,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE,8,CRECY-LA-CHAPELLE,22517,8543,13974,"62,06",379,13595,F,POTTIEZ-HUSSON,Valérie,UMP,6115,M,GEREMIA,Patrick,SOC,6062,M,ABERLEN,Stéphane,FN,1418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE,9,DAMMARTIN-EN-GOELE,28702,10868,17834,"62,14",528,17306,M,CORNEILLE,Bernard,DVG,8004,M,BOULLONNOIS,Roger,UMP,7808,M,OUDIN,Jacques,EXD,1494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE,10,DONNEMARIE-DONTILLY,7388,2002,5386,"72,9",160,5226,M,BALLOT,Jacques,DVD,1550,M,THIERY,François,SOC,1521,M,DENORMANDIE,Roger,UMP,1410,M,BRUNEAU,Alain,FN,473,M,SAVRY,Joël,ECO,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE,11,LA-FERTE-GAUCHER,10293,3471,6822,"66,28",265,6557,M,JAUNAUX,Yves,UMP,3925,M,DOERLER,Pierre,DVG,1709,M,ABERLEN,Pascal,FN,923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE,13,FONTAINEBLEAU,30212,13211,17001,"56,27",439,16562,M,ROBINET,Jean-François,DVD,5131,M,VALLETOUX,Frédéric,UMP,4321,F,PAYS,Liliane,VEC,4184,M,SCHARR,Jean-Michel,DVD,1088,F,MAGNAN DE BORNIER,Armelle,UDFD,920,M,BOUCLY,Gilbert,FN,918,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE,16,LORREZ-LE-BOCAGE-PREAUX,8104,2556,5548,"68,46",211,5337,M,FROT,Christian,UMP,2339,F,FERRE-MAZEAS,Jeannine,DVG,1064,F,HURTAULT,Claude,DVD,863,M,THIERRY,Didier,M-NC,593,M,CHRISTIN,Daniel,FN,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE,18,MELUN-NORD,21278,10111,11167,"52,48",381,10786,M,LAPLACE,Jacky,SOC,5412,M,FOURNIER,Fabien,UMP,2890,M,STEVANCE,Philippe,UDFD,1286,M,JALKH,Jean-François,FN,1198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE,23,NANGIS,10718,3531,7187,"67,06",277,6910,F,NOURY,Paule,UMP,2543,F,JEROME,Simone,COM,2259,M,MARCHERAT,Gérard,DVD,1335,F,LECOMTE,Nadine,FN,773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE,30,CHELLES,20667,9490,11177,"54,08",239,10938,F,AUTREUX,Lydie,SOC,4453,F,THOMAS,Claudine,UMP,3653,M,MAMOU,Alain,UDFD,1125,F,JESSEL,Huguette,FN,873,M,FERRAND,Jean-Marc,COM,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE,31,MEAUX-SUD,20373,8047,12326,"60,5",508,11818,M,PARIGI,Jean-François,UMP,5325,M,MORER,Jean-Michel,SOC,3752,F,ARNAUTU,Marie-Christine,FN,1028,M,BALOGOG,James,UDFD,706,M,BRISSET,Thomas,EXG,682,M,YATES,Russell,COM,325,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE,32,PERTHES,32281,12910,19371,"60,01",409,18962,M,WALKER,Lionel,DVG,8942,M,MIGNON,Jean-Claude,UMP,8835,M,CAILLABOUX,Robert,FN,1185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE,34,SAVIGNY-LE-TEMPLE,19964,10207,9757,"48,87",443,9314,M,MOUTON,Jean-Louis,SOC,4553,F,BISSONNIER,Cathy,UMP,2513,F,GROSS,Laurence,UDFD,1563,F,MAGNIEN,Pierrette,FN,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE,37,MITRY-MORY,15963,6477,9486,"59,42",242,9244,M,BONTOUX,Jean-Pierre,COM,5162,M,GENIES,Jean-Claude,UMP,3033,M,PAGE,Henri,FN,1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SEINE ET MARNE,39,NOISIEL,16656,9239,7417,"44,53",198,7219,M,EBLE,Vincent,SOC,5278,M,TRUONG,Victor,UMP,1482,M,GAMARD,Jean-Marc,FN,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,2,BONNIERES-SUR-SEINE,17001,5919,11082,"65,18",366,10716,M,JOUY,Didier,UMP,4773,M,POMMIER,Jean-Marc,SOC,4282,M,KERBOURC'H,Hervé,FN,1023,F,SALOMON,Joëlle,COM,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,4,CHATOU,26123,12363,13760,"52,67",225,13535,M,FOURNIER,Ghislain,UMP,6942,M,GRISON,Pierre,SOC,2325,M,THEVENON,David,UDFD,2246,M,TOMAS,José,VEC,1289,M,BERNARD,Dominique,FN,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,5,CHEVREUSE,35173,13666,21507,"61,15",581,20926,M,VANDEWALLE,Yves,UMP,11233,M,HOUILLON,Bertrand,SOC,5687,M,LE VOT,Alain,DVG,2901,M,DE LESTANG,François-Xavier,FN,1105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,9,HOUILLES,29557,8530,21027,"71,14",422,20605,M,JOLY,Alexandre,DVD,7870,M,MOTTURA,Jean-Pierre,SOC,4340,F,SAUNIER,Elisabeth,UDFD,3360,M,GRANIER,Jean-Paul,DVD,2114,M,LOPES,Carlos,VEC,1905,M,DAUBIGNEY,Jean,FN,1016,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,11,MAISONS-LAFFITTE,21172,9580,11592,"54,75",188,11404,M,DESJARDINS,Joël,DVD,4380,M,NAVEZ,Richard,UMP,3808,M,HUET,Sylvain,SOC,2650,M,MARTINET,Gaston,FN,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,12,MANTES-LA-JOLIE,19530,9344,10186,"52,16",333,9853,M,BEDIER,Pierre,UMP,4935,M,BERNARD,Stéphane,VEC,3570,M,JAMMET,Marc,COM,876,M,NORBERT-COUADE,Emmanuel,EXD,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,14,MEULAN,28783,14073,14710,"51,11",511,14199,M,CASSAGNE,André,UMP,4712,M,VIGNIER,Michel,SOC,4029,M,BISCHEROUR,Albert,VEC,2198,M,MALLET,Michel,DVD,1805,M,D'ANDRE,Jean-Louis,FN,1455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,16,POISSY-NORD,27535,11739,15796,"57,37",415,15381,M,RAYNAL,Jean-François,UMP,6827,F,BAS,Marie-Noëlle,SOC,3681,M,PASQUIER,Bertrand,VEC,2924,F,WEBER,Danielle,FN,1020,M,THOUZEAU,Michel,COM,929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,18,RAMBOUILLET,38116,14922,23194,"60,85",792,22402,F,BOUTIN,Christine,UMP,9682,M,BUAILLON,Jean-Claude,SOC,5719,M,LE BIHANIC,Gérard,VEC,3667,M,BLANCHELANDE,Jean-Pierre,M-NC,1756,M,CHEVRIER,Philippe,FN,1578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,20,SAINT-GERMAIN-EN-LAYE-NORD,25972,11980,13992,"53,87",340,13652,M,SOLIGNAC,Maurice,UMP,6217,M,OUTREMAN,Alain,COM,3006,M,FRUCHARD,Emmanuel,SOC,2209,F,LE SAUX,Monique,UDFD,1395,F,GUERIN DE VAUGRENTE,Margaeth,FN,825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,22,SAINT-NOM-LA-BRETECHE,26527,12055,14472,"54,56",344,14128,M,COLIN,Michel,M-NC,4862,M,FLAMANT,Denis,DVD,3538,F,GELGON-BILBAULT,Fabienne,SOC,3221,M,BOURGOIS,Dominique,DVD,1773,M,DUBOST,Henri,FN,734,M,TOULLEC,Erwan,UMP,0,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,24,TRAPPES,12848,6966,5882,"45,78",233,5649,F,MARY,Jeanine,SOC,2042,M,FOURGOUS,Gérard,UMP,1263,M,MISEREY,Luc,COM,1184,M,FRESSONNET,Claude,DVG,661,M,CORDIN,Benoït,UDFD,399,M,BEN YOUSSEF,Michel,DVG,100,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,25,TRIEL-SUR-SEINE,24052,10674,13378,"55,62",277,13101,M,TAUTOU,Philippe,UMP,5573,F,LOPEZ JOLLIVET,Marie-Hélène,SOC,5059,M,MARTIN,Joseph,UDFD,1164,F,INGLEBERT,Christine,FN,797,F,LASPOUGEAS ,Anne-Marie,COM,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,26,VERSAILLES-NORD,21182,8873,12309,"58,11",308,12001,M,SCHMITZ,Alain,UMP,5660,M,AGLAE,Jean-Christophe,SOC,2195,M,AUDIBERT,Jean-Noël,DVD,1194,F,METAIS,Eve-Marie,UDFD,1098,M,DERIVRY,Jean-Guy,DVD,714,M,LE BOURGEOIS,Edouard,FN,684,M,MOINE,Alain,COM,322,M,AUROUX,Julien,AUT,134,,,,,,,,,,,,,,,
78,YVELINES,28,MONTIGNY-LE-BRETONNEUX,40224,18679,21545,"53,56",447,21098,M,DELIGNE,François,SOC,10948,M,LAUGIER,Michel,UDFD,8942,M,THOMAS,Michel,DVG,1208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,31,VIROFLAY,10715,4188,6527,"60,91",100,6427,M,LEBRUN,Olivier,DVD,3465,M,MARGUERIT,Philippe,SOC,1708,F,GRIT,Brigitte,DVG,1254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,33,MANTES-LA-VILLE,20460,9065,11395,"55,69",467,10928,M,SYLVESTRE,André,DVG,4702,F,PINEAU,Hélène,DVD,1893,M,ANDREELLA,Fabrice,UDFD,1726,F,FOURNIER,Marie,VEC,1383,M,VARANNE,Jean-Claude,FN,1224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,YVELINES,34,MAUREPAS,35117,15489,19628,"55,89",526,19102,M,FAVIER,Gérald,DVD,5147,M,WANE,Ismaïla,SOC,4031,M,PAILLEUX,Henri,UMP,3977,M,HAYE,Michel,DVD,1911,M,CHOQUIER,Bernard,VEC,1672,M,HAJJAJ,Alain,COM,1506,M,CHOMETON,Guillaume,FN,858,,,,,,,,,,,,,,,,,,,,
78,YVELINES,37,VELIZY-VILLACOUBLAY,14858,6368,8490,"57,14",120,8370,M,LOISON,Joël,UMP,4003,M,ZYTNICKI,Daniel,SOC,1703,M,KAMENI,Edmond,DVD,1649,F,PENOUILH,Esther,COM,626,M,GOLLIARD,Michel,FN,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,DEUX SEVRES,1,AIRVAULT,4111,931,3180,"77,35",155,3025,M,PAQUEREAU,Dominique,DVD,2011,M,MORIN,Philippe,DVD,1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,DEUX SEVRES,2,ARGENTON LES VALLEES,7645,1997,5648,"73,88",296,5352,M,GIRAULT,Robert,DVD,3738,F,LUMINEAU-VOLERIT,Marie-Laurence,DVG,1614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,DEUX SEVRES,3,BEAUVOIR-SUR-NIORT,3976,1074,2902,"72,99",133,2769,M,AUBINEAU,Jean-Claude,DVD,1328,M,CHALLET,Rodolphe,SOC,1144,M,DIDIER,Jean-Pierre,COM,176,M,LETON,Jacky,FN,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,DEUX SEVRES,4,BRESSUIRE,16420,5304,11116,"67,7",548,10568,M,PAPIN,Henri,DVD,6722,M,POUCLET,Cyril,VEC,3846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,DEUX SEVRES,5,BRIOUX-SUR-BOUTONNE,5178,1126,4052,"78,25",187,3865,M,BELAUD,Bernard,DVD,2189,M,GOYER,Christian,SOC,1676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,DEUX SEVRES,9,MAULEON,12153,3790,8363,"68,81",515,7848,M,AMIOT,Daniel,UMP,4251,M,HERAULT,André,SOC,3008,F,CHAUMERON,Lucie,FN,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,DEUX SEVRES,10,CHEF-BOUTONNE,4664,970,3694,"79,2",113,3581,M,SILLON,Jean-Claude,DVG,1832,M,MICHELET,Fabrice,DVD,959,M,FLANDROIS,Jacques,DVD,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,DEUX SEVRES,12,FRONTENAY-ROHAN-ROHAN,7901,2322,5579,"70,61",284,5295,M,MISBERT,Joël,SOC,3042,M,BARANGER,Gilbert,DVG,1638,M,POMMIER,Roland,COM,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,DEUX SEVRES,14,MAUZE-SUR-LE-MIGNON,5268,1403,3865,"73,37",144,3721,M,MORISSET,Jacques,UMP,1664,M,DUGLEUX,Sébastien,DVG,1514,M,LAMBERTON,Bernard,COM,334,M,GOUILHERS,Philippe,FN,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,DEUX SEVRES,15,MAZIERES-EN-GATINE,5113,1181,3932,"76,9",148,3784,M,MORISSET,Jean-Marie,UMP,2681,M,ROUSSEAU,Patrick,SOC,1103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,DEUX SEVRES,16,MELLE,6984,1950,5034,"72,08",197,4837,M,GREGOIRE,Paul,SOC,2622,M,UBEDA,Olivier,UMP,1415,M,ROUVREAU,Max,COM,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,DEUX SEVRES,20,NIORT-NORD,22977,8785,14192,"61,77",440,13752,M,BROSSARD,Jacques,DVD,5927,F,BILLY,Françoise,SOC,5788,M,JOURDAIN,Bernard,VEC,1507,M,PAPOT,Jean-Pierre,COM,528,M,TARDY,Jannick,DVG,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,DEUX SEVRES,22,PARTHENAY,15793,4976,10817,"68,49",452,10365,M,FAVREAU,Gilbert,DVD,6098,F,BELY,Françoise,SOC,4267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,DEUX SEVRES,24,SAINT-LOUP-LAMAIRE,3243,563,2680,"82,64",141,2539,M,BIRONNEAU,Pascal,DVG,613,M,DUCOIN,Hervé,DVD,568,M,PARPAIX,Jean-Pierre,SOC,567,M,COIFFARD,Jean-François,UMP,440,M,LANOUE,Aimé,DVD,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,DEUX SEVRES,25,SAINT-MAIXENT-L'ECOLE-1,11519,3641,7878,"68,39",315,7563,M,DRAPEAU,Jean-Luc,SOC,3979,M,ROSSARD,Alain,DVD,1414,M,GIRARD,Michel,DVD,1080,M,CASSARO,Rudolf,UDFD,773,M,CHARBONNEAU,Jean-Romée,FN,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
