Code région,Région,Code département,Département,Circonscription,Inscrits,Votants,Exprimés,Blancs et nuls,Taux de participation,Nuance 1,Prénom candidat 1,Nom candidat 1,Liste 1,Nombre de voix 1,Nuance 2,Prénom candidat 2,Nom candidat 2,Liste 2,Nombre de voix 2,Nuance 3,Prénom candidat 3,Nom candidat 3,Liste 3,Nombre de voix 3,Nuance 4,Prénom candidat 4,Nom candidat 4,Liste 4,Nombre de voix 4,Nuance 5,Prénom candidat 5,Nom candidat 5,Liste 5,Nombre de voix 5,Nuance 6,Prénom candidat 6,Nom candidat 6,Liste 6,Nombre de voix 6,Nuance 7,Prénom candidat 7,Nom candidat 7,Liste 7,Nombre de voix 7
72,AQUITAINE,40,LANDES,2,98537,66105,62785,3320,"67,09",SOC-ECO,ALAIN,ROUSSET,"ALAIN ROUSSET, L'AQUITAINE, AVEC VOUS",35486,UMP,XAVIER,DARCOS,LAQUITAINE EN TETE,21466,FN,JACQUES,COLOMBIER,FRONT NATIONAL POUR L'AQUITAINE LISTE PRESENTEE PAR JEAN MARIE LE PEN,5833,,,,,,,,,,,,,,,,,,,,
72,AQUITAINE,40,LANDES,3,79783,57951,54942,3009,"72,64",SOC-ECO,ALAIN,ROUSSET,"ALAIN ROUSSET, L'AQUITAINE, AVEC VOUS",32837,UMP,XAVIER,DARCOS,LAQUITAINE EN TETE,17536,FN,JACQUES,COLOMBIER,FRONT NATIONAL POUR L'AQUITAINE LISTE PRESENTEE PAR JEAN MARIE LE PEN,4569,,,,,,,,,,,,,,,,,,,,
24,CENTRE,41,LOIR-ET-CHER,1,87108,56671,54010,2661,"65,06",SOC-COM-ECO,MICHEL,SAPIN,L'UNION A GAUCHE,27025,UMP,SERGE,VINCON,LA NOUVELLE EQUIPE DU CENTRE,17669,FN,JEAN,VERDON,FRONT NATIONAL POUR LA REGION CENTRE PRESENTEE PAR JEAN-MARIE LE PEN ET CONDUITE PAR JEAN VERDON,9316,,,,,,,,,,,,,,,,,,,,
24,CENTRE,41,LOIR-ET-CHER,2,77202,50208,47073,3135,"65,03",SOC-COM-ECO,MICHEL,SAPIN,L'UNION A GAUCHE,21904,UMP,SERGE,VINCON,LA NOUVELLE EQUIPE DU CENTRE,15688,FN,JEAN,VERDON,FRONT NATIONAL POUR LA REGION CENTRE PRESENTEE PAR JEAN-MARIE LE PEN ET CONDUITE PAR JEAN VERDON,9481,,,,,,,,,,,,,,,,,,,,
24,CENTRE,41,LOIR-ET-CHER,3,69421,46798,43460,3338,"67,41",SOC-COM-ECO,MICHEL,SAPIN,L'UNION A GAUCHE,19433,UMP,SERGE,VINCON,LA NOUVELLE EQUIPE DU CENTRE,15722,FN,JEAN,VERDON,FRONT NATIONAL POUR LA REGION CENTRE PRESENTEE PAR JEAN-MARIE LE PEN ET CONDUITE PAR JEAN VERDON,8305,,,,,,,,,,,,,,,,,,,,
82,RHONE-ALPES,42,LOIRE,1,66499,40916,40008,908,"61,53",SOC,J.JACK,QUEYRANNE,"RHONE-ALPES POUR TOUS, AVEC LA GAUCHE.",20592,UDF-UMP,A.MARIE,COMPARINI,UNIS POUR FAIRE GAGNER LA REGION,13067,FN,BRUNO,GOLLNISCH,"FRONT NATIONAL POUR RHONE-ALPES, LISTE PRESENTEE PAR JEAN-MARIE LE PEN, CONDUITE PAR BRUNO GOLLNISCH",6349,,,,,,,,,,,,,,,,,,,,
82,RHONE-ALPES,42,LOIRE,2,49690,29899,29250,649,"60,17",SOC,J.JACK,QUEYRANNE,"RHONE-ALPES POUR TOUS, AVEC LA GAUCHE.",14605,UDF-UMP,A.MARIE,COMPARINI,UNIS POUR FAIRE GAGNER LA REGION,10544,FN,BRUNO,GOLLNISCH,"FRONT NATIONAL POUR RHONE-ALPES, LISTE PRESENTEE PAR JEAN-MARIE LE PEN, CONDUITE PAR BRUNO GOLLNISCH",4101,,,,,,,,,,,,,,,,,,,,
82,RHONE-ALPES,42,LOIRE,3,74730,48855,47367,1488,"65,38",SOC,J.JACK,QUEYRANNE,"RHONE-ALPES POUR TOUS, AVEC LA GAUCHE.",21822,UDF-UMP,A.MARIE,COMPARINI,UNIS POUR FAIRE GAGNER LA REGION,17521,FN,BRUNO,GOLLNISCH,"FRONT NATIONAL POUR RHONE-ALPES, LISTE PRESENTEE PAR JEAN-MARIE LE PEN, CONDUITE PAR BRUNO GOLLNISCH",8024,,,,,,,,,,,,,,,,,,,,
82,RHONE-ALPES,42,LOIRE,4,66644,42973,41719,1254,"64,48",SOC,J.JACK,QUEYRANNE,"RHONE-ALPES POUR TOUS, AVEC LA GAUCHE.",20898,UDF-UMP,A.MARIE,COMPARINI,UNIS POUR FAIRE GAGNER LA REGION,13787,FN,BRUNO,GOLLNISCH,"FRONT NATIONAL POUR RHONE-ALPES, LISTE PRESENTEE PAR JEAN-MARIE LE PEN, CONDUITE PAR BRUNO GOLLNISCH",7034,,,,,,,,,,,,,,,,,,,,
82,RHONE-ALPES,42,LOIRE,5,68111,43357,41548,1809,"63,66",SOC,J.JACK,QUEYRANNE,"RHONE-ALPES POUR TOUS, AVEC LA GAUCHE.",20758,UDF-UMP,A.MARIE,COMPARINI,UNIS POUR FAIRE GAGNER LA REGION,14742,FN,BRUNO,GOLLNISCH,"FRONT NATIONAL POUR RHONE-ALPES, LISTE PRESENTEE PAR JEAN-MARIE LE PEN, CONDUITE PAR BRUNO GOLLNISCH",6048,,,,,,,,,,,,,,,,,,,,
82,RHONE-ALPES,42,LOIRE,6,66139,42574,40351,2223,"64,37",SOC,J.JACK,QUEYRANNE,"RHONE-ALPES POUR TOUS, AVEC LA GAUCHE.",16755,UDF-UMP,A.MARIE,COMPARINI,UNIS POUR FAIRE GAGNER LA REGION,16927,FN,BRUNO,GOLLNISCH,"FRONT NATIONAL POUR RHONE-ALPES, LISTE PRESENTEE PAR JEAN-MARIE LE PEN, CONDUITE PAR BRUNO GOLLNISCH",6669,,,,,,,,,,,,,,,,,,,,
82,RHONE-ALPES,42,LOIRE,7,94843,61869,59646,2223,"65,23",SOC,J.JACK,QUEYRANNE,"RHONE-ALPES POUR TOUS, AVEC LA GAUCHE.",26064,UDF-UMP,A.MARIE,COMPARINI,UNIS POUR FAIRE GAGNER LA REGION,23621,FN,BRUNO,GOLLNISCH,"FRONT NATIONAL POUR RHONE-ALPES, LISTE PRESENTEE PAR JEAN-MARIE LE PEN, CONDUITE PAR BRUNO GOLLNISCH",9961,,,,,,,,,,,,,,,,,,,,
83,AUVERGNE,43,HAUTE-LOIRE,1,89148,57939,54647,3292,"64,99",SOC-COM-ECO,P.JOEL,BONTE,"AVEC PIERRE-JOEL BONTE, VIVONS L'AUVERGNE SOLIDAIRE",26493,UDF-UMP,VALERY,GISCARD D'ESTAING,LISTE UNION POUR L'AUVERGNE,28154,,,,,,,,,,,,,,,,,,,,,,,,,
83,AUVERGNE,43,HAUTE-LOIRE,2,78857,53686,51089,2597,"68,08",SOC-COM-ECO,P.JOEL,BONTE,"AVEC PIERRE-JOEL BONTE, VIVONS L'AUVERGNE SOLIDAIRE",24857,UDF-UMP,VALERY,GISCARD D'ESTAING,LISTE UNION POUR L'AUVERGNE,26232,,,,,,,,,,,,,,,,,,,,,,,,,
52,PAYS DE LA LOIRE,44,LOIRE-ATLANTIQUE,1,69902,43961,42684,1277,"62,89",SOC-COM-ECO,JACQUES,AUXIETTE,A GAUCHE POUR UNE REGION PLUS JUSTE,23470,UMP,FRANCOIS,FILLON,UNION PAYS DE LA LOIRE,19214,,,,,,,,,,,,,,,,,,,,,,,,,
52,PAYS DE LA LOIRE,44,LOIRE-ATLANTIQUE,2,78103,46877,45601,1276,"60,02",SOC-COM-ECO,JACQUES,AUXIETTE,A GAUCHE POUR UNE REGION PLUS JUSTE,26136,UMP,FRANCOIS,FILLON,UNION PAYS DE LA LOIRE,19465,,,,,,,,,,,,,,,,,,,,,,,,,
52,PAYS DE LA LOIRE,44,LOIRE-ATLANTIQUE,3,82590,51019,49291,1728,"61,77",SOC-COM-ECO,JACQUES,AUXIETTE,A GAUCHE POUR UNE REGION PLUS JUSTE,33929,UMP,FRANCOIS,FILLON,UNION PAYS DE LA LOIRE,15362,,,,,,,,,,,,,,,,,,,,,,,,,
52,PAYS DE LA LOIRE,44,LOIRE-ATLANTIQUE,4,75564,49213,47524,1689,"65,13",SOC-COM-ECO,JACQUES,AUXIETTE,A GAUCHE POUR UNE REGION PLUS JUSTE,31571,UMP,FRANCOIS,FILLON,UNION PAYS DE LA LOIRE,15953,,,,,,,,,,,,,,,,,,,,,,,,,
52,PAYS DE LA LOIRE,44,LOIRE-ATLANTIQUE,5,107490,71894,69078,2816,"66,88",SOC-COM-ECO,JACQUES,AUXIETTE,A GAUCHE POUR UNE REGION PLUS JUSTE,39018,UMP,FRANCOIS,FILLON,UNION PAYS DE LA LOIRE,30060,,,,,,,,,,,,,,,,,,,,,,,,,
52,PAYS DE LA LOIRE,44,LOIRE-ATLANTIQUE,6,72373,49019,46790,2229,"67,73",SOC-COM-ECO,JACQUES,AUXIETTE,A GAUCHE POUR UNE REGION PLUS JUSTE,24917,UMP,FRANCOIS,FILLON,UNION PAYS DE LA LOIRE,21873,,,,,,,,,,,,,,,,,,,,,,,,,
52,PAYS DE LA LOIRE,44,LOIRE-ATLANTIQUE,7,97306,62854,60377,2477,"64,59",SOC-COM-ECO,JACQUES,AUXIETTE,A GAUCHE POUR UNE REGION PLUS JUSTE,31688,UMP,FRANCOIS,FILLON,UNION PAYS DE LA LOIRE,28689,,,,,,,,,,,,,,,,,,,,,,,,,
52,PAYS DE LA LOIRE,44,LOIRE-ATLANTIQUE,8,73970,45737,44056,1681,"61,83",SOC-COM-ECO,JACQUES,AUXIETTE,A GAUCHE POUR UNE REGION PLUS JUSTE,30712,UMP,FRANCOIS,FILLON,UNION PAYS DE LA LOIRE,13344,,,,,,,,,,,,,,,,,,,,,,,,,
52,PAYS DE LA LOIRE,44,LOIRE-ATLANTIQUE,9,90040,59452,56691,2761,"66,03",SOC-COM-ECO,JACQUES,AUXIETTE,A GAUCHE POUR UNE REGION PLUS JUSTE,28676,UMP,FRANCOIS,FILLON,UNION PAYS DE LA LOIRE,28015,,,,,,,,,,,,,,,,,,,,,,,,,
52,PAYS DE LA LOIRE,44,LOIRE-ATLANTIQUE,10,91440,61907,59369,2538,"67,7",SOC-COM-ECO,JACQUES,AUXIETTE,A GAUCHE POUR UNE REGION PLUS JUSTE,30616,UMP,FRANCOIS,FILLON,UNION PAYS DE LA LOIRE,28753,,,,,,,,,,,,,,,,,,,,,,,,,
24,CENTRE,45,LOIRET,1,77725,50634,48582,2052,"65,15",SOC-COM-ECO,MICHEL,SAPIN,L'UNION A GAUCHE,23842,UMP,SERGE,VINCON,LA NOUVELLE EQUIPE DU CENTRE,18645,FN,JEAN,VERDON,FRONT NATIONAL POUR LA REGION CENTRE PRESENTEE PAR JEAN-MARIE LE PEN ET CONDUITE PAR JEAN VERDON,6095,,,,,,,,,,,,,,,,,,,,
24,CENTRE,45,LOIRET,2,78015,49446,47351,2095,"63,38",SOC-COM-ECO,MICHEL,SAPIN,L'UNION A GAUCHE,22799,UMP,SERGE,VINCON,LA NOUVELLE EQUIPE DU CENTRE,17309,FN,JEAN,VERDON,FRONT NATIONAL POUR LA REGION CENTRE PRESENTEE PAR JEAN-MARIE LE PEN ET CONDUITE PAR JEAN VERDON,7243,,,,,,,,,,,,,,,,,,,,
24,CENTRE,45,LOIRET,3,83494,53785,51330,2455,"64,42",SOC-COM-ECO,MICHEL,SAPIN,L'UNION A GAUCHE,24618,UMP,SERGE,VINCON,LA NOUVELLE EQUIPE DU CENTRE,18337,FN,JEAN,VERDON,FRONT NATIONAL POUR LA REGION CENTRE PRESENTEE PAR JEAN-MARIE LE PEN ET CONDUITE PAR JEAN VERDON,8375,,,,,,,,,,,,,,,,,,,,
24,CENTRE,45,LOIRET,4,88783,56679,53721,2958,"63,84",SOC-COM-ECO,MICHEL,SAPIN,L'UNION A GAUCHE,23032,UMP,SERGE,VINCON,LA NOUVELLE EQUIPE DU CENTRE,18394,FN,JEAN,VERDON,FRONT NATIONAL POUR LA REGION CENTRE PRESENTEE PAR JEAN-MARIE LE PEN ET CONDUITE PAR JEAN VERDON,12295,,,,,,,,,,,,,,,,,,,,
24,CENTRE,45,LOIRET,5,84435,55794,52524,3270,"66,08",SOC-COM-ECO,MICHEL,SAPIN,L'UNION A GAUCHE,22956,UMP,SERGE,VINCON,LA NOUVELLE EQUIPE DU CENTRE,18501,FN,JEAN,VERDON,FRONT NATIONAL POUR LA REGION CENTRE PRESENTEE PAR JEAN-MARIE LE PEN ET CONDUITE PAR JEAN VERDON,11067,,,,,,,,,,,,,,,,,,,,
73,MIDI-PYRENEES,46,LOT,1,66012,46452,43777,2675,"70,37",SOC-COM,MARTIN,MALVY,AVEC MARTIN MALVY NOTRE REGION FORTE ET SOLIDAIRE,27642,UMP,JACQUES,GODFRAIN,"DEMAIN, MIDI-PYRENEES POUR TOUS",11711,FN,LOUIS,ALIOT,LISTE FRONT NATIONAL POUR MIDI-PYRENEES PRESENTEE PAR JEAN-MARIE LE PEN,4424,,,,,,,,,,,,,,,,,,,,
73,MIDI-PYRENEES,46,LOT,2,62901,45821,42805,3016,"72,85",SOC-COM,MARTIN,MALVY,AVEC MARTIN MALVY NOTRE REGION FORTE ET SOLIDAIRE,27902,UMP,JACQUES,GODFRAIN,"DEMAIN, MIDI-PYRENEES POUR TOUS",11436,FN,LOUIS,ALIOT,LISTE FRONT NATIONAL POUR MIDI-PYRENEES PRESENTEE PAR JEAN-MARIE LE PEN,3467,,,,,,,,,,,,,,,,,,,,
72,AQUITAINE,47,LOT-ET-GARONNE,1,80812,57438,54615,2823,"71,08",SOC-ECO,ALAIN,ROUSSET,"ALAIN ROUSSET, L'AQUITAINE, AVEC VOUS",26108,UMP,XAVIER,DARCOS,LAQUITAINE EN TETE,18155,FN,JACQUES,COLOMBIER,FRONT NATIONAL POUR L'AQUITAINE LISTE PRESENTEE PAR JEAN MARIE LE PEN,10352,,,,,,,,,,,,,,,,,,,,
72,AQUITAINE,47,LOT-ET-GARONNE,2,75663,53472,50203,3269,"70,67",SOC-ECO,ALAIN,ROUSSET,"ALAIN ROUSSET, L'AQUITAINE, AVEC VOUS",24169,UMP,XAVIER,DARCOS,LAQUITAINE EN TETE,16691,FN,JACQUES,COLOMBIER,FRONT NATIONAL POUR L'AQUITAINE LISTE PRESENTEE PAR JEAN MARIE LE PEN,9343,,,,,,,,,,,,,,,,,,,,
72,AQUITAINE,47,LOT-ET-GARONNE,3,73535,53663,50401,3262,"72,98",SOC-ECO,ALAIN,ROUSSET,"ALAIN ROUSSET, L'AQUITAINE, AVEC VOUS",24264,UMP,XAVIER,DARCOS,LAQUITAINE EN TETE,17430,FN,JACQUES,COLOMBIER,FRONT NATIONAL POUR L'AQUITAINE LISTE PRESENTEE PAR JEAN MARIE LE PEN,8707,,,,,,,,,,,,,,,,,,,,
91,LANGUEDOC-ROUSSILLON,48,LOZERE,1,31464,23547,22736,811,"74,84",SOC-COM-autreG,GEORGES,FRECHE,LISTE UNION TOUTE CONDUITE PAR GEORGES FRECHE,9436,UMP,JACQUES,BLANC,LISTE UNION POUR LE LANGUEDOC-ROUSSILLON CONDUITE PAR JACQUES BLANC,12132,FN,ALAIN,JAMET,"LISTE FN POUR LE LANGUEDOC-ROUSSILLON, CONDUITE PAR ALAIN JAMET",1168,,,,,,,,,,,,,,,,,,,,
91,LANGUEDOC-ROUSSILLON,48,LOZERE,2,27572,21613,21022,591,"78,39",SOC-COM-autreG,GEORGES,FRECHE,LISTE UNION TOUTE CONDUITE PAR GEORGES FRECHE,5641,UMP,JACQUES,BLANC,LISTE UNION POUR LE LANGUEDOC-ROUSSILLON CONDUITE PAR JACQUES BLANC,14274,FN,ALAIN,JAMET,"LISTE FN POUR LE LANGUEDOC-ROUSSILLON, CONDUITE PAR ALAIN JAMET",1107,,,,,,,,,,,,,,,,,,,,
52,PAYS DE LA LOIRE,49,MAINE-ET-LOIRE,1,76023,48034,45901,2133,"63,18",SOC-COM-ECO,JACQUES,AUXIETTE,A GAUCHE POUR UNE REGION PLUS JUSTE,23881,UMP,FRANCOIS,FILLON,UNION PAYS DE LA LOIRE,22020,,,,,,,,,,,,,,,,,,,,,,,,,
52,PAYS DE LA LOIRE,49,MAINE-ET-LOIRE,2,81460,52816,49924,2892,"64,84",SOC-COM-ECO,JACQUES,AUXIETTE,A GAUCHE POUR UNE REGION PLUS JUSTE,27701,UMP,FRANCOIS,FILLON,UNION PAYS DE LA LOIRE,22223,,,,,,,,,,,,,,,,,,,,,,,,,
52,PAYS DE LA LOIRE,49,MAINE-ET-LOIRE,3,64671,39985,37414,2571,"61,83",SOC-COM-ECO,JACQUES,AUXIETTE,A GAUCHE POUR UNE REGION PLUS JUSTE,18434,UMP,FRANCOIS,FILLON,UNION PAYS DE LA LOIRE,18980,,,,,,,,,,,,,,,,,,,,,,,,,
52,PAYS DE LA LOIRE,49,MAINE-ET-LOIRE,4,68963,43062,40457,2605,"62,44",SOC-COM-ECO,JACQUES,AUXIETTE,A GAUCHE POUR UNE REGION PLUS JUSTE,18014,UMP,FRANCOIS,FILLON,UNION PAYS DE LA LOIRE,22443,,,,,,,,,,,,,,,,,,,,,,,,,
52,PAYS DE LA LOIRE,49,MAINE-ET-LOIRE,5,71722,43242,41142,2100,"60,29",SOC-COM-ECO,JACQUES,AUXIETTE,A GAUCHE POUR UNE REGION PLUS JUSTE,20629,UMP,FRANCOIS,FILLON,UNION PAYS DE LA LOIRE,20513,,,,,,,,,,,,,,,,,,,,,,,,,
52,PAYS DE LA LOIRE,49,MAINE-ET-LOIRE,6,85995,54483,51121,3362,"63,36",SOC-COM-ECO,JACQUES,AUXIETTE,A GAUCHE POUR UNE REGION PLUS JUSTE,24293,UMP,FRANCOIS,FILLON,UNION PAYS DE LA LOIRE,26828,,,,,,,,,,,,,,,,,,,,,,,,,
52,PAYS DE LA LOIRE,49,MAINE-ET-LOIRE,7,68752,44464,42307,2157,"64,67",SOC-COM-ECO,JACQUES,AUXIETTE,A GAUCHE POUR UNE REGION PLUS JUSTE,21102,UMP,FRANCOIS,FILLON,UNION PAYS DE LA LOIRE,21205,,,,,,,,,,,,,,,,,,,,,,,,,
25,BASSE-NORMANDIE,50,MANCHE,1,72096,46463,44108,2355,"64,45",SOC-COM-autreG,PHILIPPE,DURON,"LISTE BASSE-NORMANDIE, GAGNONS A GAUCHE CONDUITE PAR PHILIPPE DURON ET PRESENTEE PAR LE PS, LE PCF ET LE MRC",18323,UMP,RENE,GARREC,"RENE GARREC, LA REGION PAR COEUR - UNION DE LA MAJORITE REGIONALE - LISTE REGIONALE CONDUITE PAR RENE GARREC",18497,FN,FERNAND,LE RACHINEL,FRONT NATIONAL DE NORMANDIE PRESENTEE PAR JEAN-MARIE LE PEN CONDUITE PAR FERNAND LE RACHINEL,7288,,,,,,,,,,,,,,,,,,,,
25,BASSE-NORMANDIE,50,MANCHE,2,74942,47550,45046,2504,"63,45",SOC-COM-autreG,PHILIPPE,DURON,"LISTE BASSE-NORMANDIE, GAGNONS A GAUCHE CONDUITE PAR PHILIPPE DURON ET PRESENTEE PAR LE PS, LE PCF ET LE MRC",16370,UMP,RENE,GARREC,"RENE GARREC, LA REGION PAR COEUR - UNION DE LA MAJORITE REGIONALE - LISTE REGIONALE CONDUITE PAR RENE GARREC",22431,FN,FERNAND,LE RACHINEL,FRONT NATIONAL DE NORMANDIE PRESENTEE PAR JEAN-MARIE LE PEN CONDUITE PAR FERNAND LE RACHINEL,6245,,,,,,,,,,,,,,,,,,,,
25,BASSE-NORMANDIE,50,MANCHE,3,73776,47446,45227,2219,"64,31",SOC-COM-autreG,PHILIPPE,DURON,"LISTE BASSE-NORMANDIE, GAGNONS A GAUCHE CONDUITE PAR PHILIPPE DURON ET PRESENTEE PAR LE PS, LE PCF ET LE MRC",19231,UMP,RENE,GARREC,"RENE GARREC, LA REGION PAR COEUR - UNION DE LA MAJORITE REGIONALE - LISTE REGIONALE CONDUITE PAR RENE GARREC",19373,FN,FERNAND,LE RACHINEL,FRONT NATIONAL DE NORMANDIE PRESENTEE PAR JEAN-MARIE LE PEN CONDUITE PAR FERNAND LE RACHINEL,6623,,,,,,,,,,,,,,,,,,,,
25,BASSE-NORMANDIE,50,MANCHE,4,69985,43357,41661,1696,"61,95",SOC-COM-autreG,PHILIPPE,DURON,"LISTE BASSE-NORMANDIE, GAGNONS A GAUCHE CONDUITE PAR PHILIPPE DURON ET PRESENTEE PAR LE PS, LE PCF ET LE MRC",17951,UMP,RENE,GARREC,"RENE GARREC, LA REGION PAR COEUR - UNION DE LA MAJORITE REGIONALE - LISTE REGIONALE CONDUITE PAR RENE GARREC",17609,FN,FERNAND,LE RACHINEL,FRONT NATIONAL DE NORMANDIE PRESENTEE PAR JEAN-MARIE LE PEN CONDUITE PAR FERNAND LE RACHINEL,6101,,,,,,,,,,,,,,,,,,,,
25,BASSE-NORMANDIE,50,MANCHE,5,68739,42661,41235,1426,"62,06",SOC-COM-autreG,PHILIPPE,DURON,"LISTE BASSE-NORMANDIE, GAGNONS A GAUCHE CONDUITE PAR PHILIPPE DURON ET PRESENTEE PAR LE PS, LE PCF ET LE MRC",23844,UMP,RENE,GARREC,"RENE GARREC, LA REGION PAR COEUR - UNION DE LA MAJORITE REGIONALE - LISTE REGIONALE CONDUITE PAR RENE GARREC",12684,FN,FERNAND,LE RACHINEL,FRONT NATIONAL DE NORMANDIE PRESENTEE PAR JEAN-MARIE LE PEN CONDUITE PAR FERNAND LE RACHINEL,4707,,,,,,,,,,,,,,,,,,,,
21,CHAMPAGNE-ARDENNE,51,MARNE,1,55755,32180,31251,929,"57,72",SOC-COM-autreG,JEAN-PAUL,BACHY,"ENSEMBLE A GAUCHE - L'ESPOIR POUR CHANGER LA REGION SOUTENUE PAR LE PS, LE PCF, LE PRG ET LE MRC",14334,UMP,JEAN-CLAUDE,ETIENNE,"LISTE D'UNION POUR L'AVENIR DE LA CHAMPAGNE-ARDENNE LISTE SOUTENUE PAR L'UMP, LE CNI, LE PARTI RADICAL, LE MPF ET DIVERS DROITE",13259,FN,BRUNO,SUBTIL,"FRONT NATIONAL POUR CHAMPAGNE ARDENNE, LISTE PRESENTEE PAR JEAN-MARIE LE PEN",3658,,,,,,,,,,,,,,,,,,,,
21,CHAMPAGNE-ARDENNE,51,MARNE,2,64989,40140,38950,1190,"61,76",SOC-COM-autreG,JEAN-PAUL,BACHY,"ENSEMBLE A GAUCHE - L'ESPOIR POUR CHANGER LA REGION SOUTENUE PAR LE PS, LE PCF, LE PRG ET LE MRC",17547,UMP,JEAN-CLAUDE,ETIENNE,"LISTE D'UNION POUR L'AVENIR DE LA CHAMPAGNE-ARDENNE LISTE SOUTENUE PAR L'UMP, LE CNI, LE PARTI RADICAL, LE MPF ET DIVERS DROITE",16061,FN,BRUNO,SUBTIL,"FRONT NATIONAL POUR CHAMPAGNE ARDENNE, LISTE PRESENTEE PAR JEAN-MARIE LE PEN",5342,,,,,,,,,,,,,,,,,,,,
21,CHAMPAGNE-ARDENNE,51,MARNE,3,62620,37220,36187,1033,"59,44",SOC-COM-autreG,JEAN-PAUL,BACHY,"ENSEMBLE A GAUCHE - L'ESPOIR POUR CHANGER LA REGION SOUTENUE PAR LE PS, LE PCF, LE PRG ET LE MRC",15846,UMP,JEAN-CLAUDE,ETIENNE,"LISTE D'UNION POUR L'AVENIR DE LA CHAMPAGNE-ARDENNE LISTE SOUTENUE PAR L'UMP, LE CNI, LE PARTI RADICAL, LE MPF ET DIVERS DROITE",14554,FN,BRUNO,SUBTIL,"FRONT NATIONAL POUR CHAMPAGNE ARDENNE, LISTE PRESENTEE PAR JEAN-MARIE LE PEN",5787,,,,,,,,,,,,,,,,,,,,
21,CHAMPAGNE-ARDENNE,51,MARNE,4,59817,35823,34635,1188,"59,89",SOC-COM-autreG,JEAN-PAUL,BACHY,"ENSEMBLE A GAUCHE - L'ESPOIR POUR CHANGER LA REGION SOUTENUE PAR LE PS, LE PCF, LE PRG ET LE MRC",14019,UMP,JEAN-CLAUDE,ETIENNE,"LISTE D'UNION POUR L'AVENIR DE LA CHAMPAGNE-ARDENNE LISTE SOUTENUE PAR L'UMP, LE CNI, LE PARTI RADICAL, LE MPF ET DIVERS DROITE",15260,FN,BRUNO,SUBTIL,"FRONT NATIONAL POUR CHAMPAGNE ARDENNE, LISTE PRESENTEE PAR JEAN-MARIE LE PEN",5356,,,,,,,,,,,,,,,,,,,,
21,CHAMPAGNE-ARDENNE,51,MARNE,5,62191,40773,39171,1602,"65,56",SOC-COM-autreG,JEAN-PAUL,BACHY,"ENSEMBLE A GAUCHE - L'ESPOIR POUR CHANGER LA REGION SOUTENUE PAR LE PS, LE PCF, LE PRG ET LE MRC",13482,UMP,JEAN-CLAUDE,ETIENNE,"LISTE D'UNION POUR L'AVENIR DE LA CHAMPAGNE-ARDENNE LISTE SOUTENUE PAR L'UMP, LE CNI, LE PARTI RADICAL, LE MPF ET DIVERS DROITE",17519,FN,BRUNO,SUBTIL,"FRONT NATIONAL POUR CHAMPAGNE ARDENNE, LISTE PRESENTEE PAR JEAN-MARIE LE PEN",8170,,,,,,,,,,,,,,,,,,,,
21,CHAMPAGNE-ARDENNE,51,MARNE,6,67307,40629,39236,1393,"60,36",SOC-COM-autreG,JEAN-PAUL,BACHY,"ENSEMBLE A GAUCHE - L'ESPOIR POUR CHANGER LA REGION SOUTENUE PAR LE PS, LE PCF, LE PRG ET LE MRC",15000,UMP,JEAN-CLAUDE,ETIENNE,"LISTE D'UNION POUR L'AVENIR DE LA CHAMPAGNE-ARDENNE LISTE SOUTENUE PAR L'UMP, LE CNI, LE PARTI RADICAL, LE MPF ET DIVERS DROITE",17011,FN,BRUNO,SUBTIL,"FRONT NATIONAL POUR CHAMPAGNE ARDENNE, LISTE PRESENTEE PAR JEAN-MARIE LE PEN",7225,,,,,,,,,,,,,,,,,,,,
21,CHAMPAGNE-ARDENNE,52,HAUTE-MARNE,1,75657,48719,46445,2274,"64,39",SOC-COM-autreG,JEAN-PAUL,BACHY,"ENSEMBLE A GAUCHE - L'ESPOIR POUR CHANGER LA REGION SOUTENUE PAR LE PS, LE PCF, LE PRG ET LE MRC",19076,UMP,JEAN-CLAUDE,ETIENNE,"LISTE D'UNION POUR L'AVENIR DE LA CHAMPAGNE-ARDENNE LISTE SOUTENUE PAR L'UMP, LE CNI, LE PARTI RADICAL, LE MPF ET DIVERS DROITE",19302,FN,BRUNO,SUBTIL,"FRONT NATIONAL POUR CHAMPAGNE ARDENNE, LISTE PRESENTEE PAR JEAN-MARIE LE PEN",8067,,,,,,,,,,,,,,,,,,,,
21,CHAMPAGNE-ARDENNE,52,HAUTE-MARNE,2,65985,40832,39124,1708,"61,88",SOC-COM-autreG,JEAN-PAUL,BACHY,"ENSEMBLE A GAUCHE - L'ESPOIR POUR CHANGER LA REGION SOUTENUE PAR LE PS, LE PCF, LE PRG ET LE MRC",15197,UMP,JEAN-CLAUDE,ETIENNE,"LISTE D'UNION POUR L'AVENIR DE LA CHAMPAGNE-ARDENNE LISTE SOUTENUE PAR L'UMP, LE CNI, LE PARTI RADICAL, LE MPF ET DIVERS DROITE",14176,FN,BRUNO,SUBTIL,"FRONT NATIONAL POUR CHAMPAGNE ARDENNE, LISTE PRESENTEE PAR JEAN-MARIE LE PEN",9751,,,,,,,,,,,,,,,,,,,,
